A128,A129,A130,A154,A347,A360,A361,A362,PMI,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,wave,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
17882,5185,3077,1,1,6,988.300598,19.864357,1,4574.674805,363.607910000001,318.417968000001,419.141114,-5.51806699999997,-567.086914,198.653809,-291.232422,834413,0.309999,11804,three,-1.439363,2.745747,-8.12038,0.187403,0.56128,3.186587,0.341345070715144,1
18766,4696,2165,1,1,6,756.756409,38.582588,1,4787.610352,231.732421000001,226.37207,191.692871,46.4858399999994,-534.21875,301.400390000001,-198.678223000001,851618,0.247999,12477,three,-1.522778,2.631032,-8.087601,0.188408,0.559463,3.18592,0.426358315733333,1
19654,4347,1259,1,1,6,600,-0.019786,1,4297.396973,819.546875,658.352539,398.0625,-325.333985,-423.205078,511.670899,134.529785,851618,0.185999,13181,three,-1.606029,2.514974,-8.053527,0.189282,0.557461,3.185781,0.687398989518497,1
20546,4062,351,1,1,6,600,0,1,4862.839844,651.072754,132.317871,705.175781,-488.780762,-620.929199,923.289063,364.601562999999,851618,0.123999,13912,three,-1.688872,2.397996,-8.018295,0.190016,0.555289,3.186122,0.647159241319827,1
21441,3840,531,1,1,6,630.599731,7.964567,1,5257.194824,47.345703,-163.811523,419.308105,-165.308594,-306.002929,263.160644000001,409.092773,847722,0.062,14664,three,-1.771067,2.28052,-7.982042,0.190602,0.552962,3.186891,0.55628871532865,1
22339,3703,1441,1,1,6,815.367004,10.022544,1,5094.40625,-102.299316,469.510742,-313.893066000001,-299.991211,-43.2094729999999,85.283692,466.688965,843015,0.031,15436,three,-1.852373,2.162968,-7.944902,0.191031,0.550495,3.188035,0.480104673280836,1
23239,2895,2353,1,1,6,1033.565308,10.696223,1,4567.216309,607.505370999999,839.769042999999,105.059082000001,-563.807129000001,-20.3818359999996,246.866211,484.791993,843015,0.031,16224,three,-2.011351,1.929329,-7.868514,0.191389,0.545195,3.19125,0.422801535055795,1
24142,2185,1930,0,1,6,985.322571,15.565187,1,4398.931152,318.086426,606.612793,19.2431639999995,-602.776366999999,353.337403,-58.330567,311.191406,843015,0.0465,16720,three,-2.08854,1.814086,-7.829536,0.1913,0.542392,3.193218,0.313632532563874,1
25047,1548,1294,0,1,6,829.735718,17.504053,0,4987.297363,274.184571000001,271.845215,-237.324219,-440.47998,513.614746,166.528809,97.8217770000001,860220,0.093,16797,three,-2.163876,1.700455,-7.790216,0.191021,0.539506,3.195358,0.218950954453624,1.70179372197309
14825,8385,6495,0,1,6,799.959473,1.373313,0,4402.367188,427.970703,614.137694999999,-103.089843999999,180.664551,-432.286621,168.544922,-788.176758000001,851618,0.371998,10369,three,-1.045162,3.275445,-8.271927,0.186272,0.564394,3.200654,0.303457800635974,1.13452914798206
15662,7700,5583,1,1,6,806.264648,10.692201,0,4234.763184,644.214355,582.187011,151.6875,-138.660644000001,60.796875,-11.7963869999994,-787.054688,843015,0.371998,10816,three,-1.147316,3.142513,-8.238668,0.188361,0.562977,3.197501,0.427100427826908,1.70179372197309
16482,7083,4701,1,1,6,820.911011,16.398424,1,4581.758301,401.625488000001,392.307617,101.840819999999,-162.245116999999,-182.474121,252.196289,-652.086914,843015,0.371998,11321,three,-1.245111,3.013985,-8.205606,0.190206,0.561499,3.194805,0.370346335034489,1
17337,6486,3794,1,1,6,913.683899,7.819363,1,4441.895508,93.3691400000007,139.951172,180.171875,-29.9204099999997,222.024902,-418.858399,-430.125,860220,0.356498,11877,three,-1.424413,2.774064,-8.140935,0.193078,0.558416,3.190964,0.40105503837701,1
18200,5963,2883,1,1,6,994.02063,7.267266,1,4911.5625,89.5458980000003,-83.6132809999999,500.691406,-412.993652,-272.782715,358.244140000001,-312.499024,843015,0.325498,12477,three,-1.50787,2.659876,-8.108568,0.19416,0.556745,3.189917,0.309573395816305,1
19069,5538,1977,1,1,6,761.904175,23.23354,1,4588.980957,375.680176,-189.283203,746.975098,-524.750977,-278.241699,620.980957,-190.974121,860220,0.294499,13116,three,-1.591247,2.544129,-8.074828,0.195115,0.554885,3.189452,0.498569488569016,1
19944,5246,1065,1,1,6,600,0,1,4680.291992,469.708495999999,222.402832,186.13086,-72.7485360000001,-496.929687000001,630.853027,168.659668,857298,0.216999,13787,three,-1.674311,2.427236,-8.039849,0.195935,0.552849,3.189518,0.653381258354743,1
20823,4945,152,1,1,6,600,0,1,4756.740234,909.273926,235.332032,787.686523,-320.090332000001,-460.403808999999,666.749511999999,412.924803999999,842041,0.154999,14487,three,-1.756825,2.309617,-8.003768,0.196612,0.550652,3.190062,0.702638227110152,1
21707,4764,725,1,1,6,677.67334,15.893845,1,5103.469727,-81.5224609999996,189.125976,10.845703,-79.966308,-197.251465,-4.27636699999948,517.066406000001,860220,0.108499,15211,three,-1.838553,2.191689,-7.96672,0.197136,0.548309,3.191033,0.59786418551903,1
22594,4194,1637,1,1,6,880.250916,9.401143,1,5042.169434,-473.465821000001,373.627928999999,-484.166991999999,-278.620117,634.808105,-719.114746,608.753906,851618,0.062,15956,three,-1.91926,2.07387,-7.928844,0.197503,0.545832,3.192379,0.491222813816599,1
23485,3500,2546,1,1,6,900.113403,1.643102,1,4362.741699,226.88086,1029.5,-757.539551,148.236817,-2.78125,-190.535156,625.110839999999,851618,0.031,16720,three,-2.076668,1.840235,-7.85115,0.197726,0.540539,3.195982,0.568984801230851,1
24378,2863,2609,0,1,6,807.355225,7.311492,1,4397.223145,566.931152,615.146972,-131.597168,-389.311035,439.469238,33.2231449999999,448.843262,860220,0.0155,17499,three,-2.152897,1.725252,-7.811605,0.197567,0.537752,3.198137,0.428223494904156,1
25275,2227,2022,0,1,6,819.25824,12.216908,0,4423.623535,434.339356,1024.074219,-205.656738,-618.527832,28.7426749999995,205.707032,183.379883000001,860220,0.0465,17719,three,-2.227164,1.612051,-7.771778,0.197218,0.534888,3.200457,0.345248715399306,1.13452914798206
27947,882,617,0,1,6,599.824341,1.335111,0,4772.510742,-109.628418,-140.409668,627.673828,-875.500488,351.646484,-73.0385740000002,-285.349609,860220,0.201499,18222,three,-2.435827,1.287307,-7.651959,0.194946,0.525992,3.207887,0.226628225710645,0.567264573991031
16877,7791,4511,1,1,6,1035.628052,19.214926,1,4220.645996,594.59668,-64.7558589999999,390.253906,-168.867676,-308.409179,746.375488,-695.093261,843015,0.371998,12092,three,-1.31235,2.934412,-8.19798,0.19677,0.557006,3.197442,0.37445952564112,1
17714,7247,3600,1,1,6,895.432556,10.797061,1,4716.197266,-88.5703130000002,-387.854981,776.435547,-190.037109,-304.868653,17.7548829999996,-438.043944999999,843015,0.371998,12615,three,-1.492038,2.691619,-8.130997,0.199526,0.5538,3.194014,0.384212178957087,1
18559,6775,2692,1,1,6,781.511658,8.330235,1,4693.927246,-286.529785000001,68.6054690000001,111.611328,238.506348,-596.273438,-108.979492,-323.084473,851618,0.356498,13181,three,-1.5754,2.57649,-8.097685,0.20055,0.552091,3.193154,0.466681369131547,1
19412,6405,1783,1,1,6,670.326904,8.476197,1,4681.956543,6.50585899999987,125.132324,377.822754,-613.052734,72.1806639999995,44.4228510000003,-133.987303999999,860220,0.340998,13787,three,-1.658523,2.460007,-8.063053,0.201442,0.550203,3.192878,0.563773321884154,1
20272,6133,873,1,1,6,600.657166,2.058482,1,4671.379883,290.226074,931.630371,281.463867,-1161.922851,-12.5371100000002,251.591797,228.42041,860220,0.294499,14428,three,-1.741182,2.342582,-8.027238,0.202194,0.548148,3.193132,0.680488781808468,1
21138,5842,30,1,1,6,600,0,1,4892.757812,590.684571,886.033204,61.9428710000002,-629.126953,-89.6967780000004,361.532227,482.146973,848696,0.232499,15098,three,-1.823148,2.224626,-7.990378,0.202799,0.545942,3.193863,0.703923088554642,1
22009,5500,917,1,1,6,674.90564,13.781981,1,5103.373535,-119.317870999999,-74.0629879999997,185.748535,-537.620116999999,255.862305,50.7543940000005,614.023926,860220,0.185999,15794,three,-1.904192,2.10655,-7.952609,0.203251,0.543598,3.195018,0.616134062061832,1
22884,4815,1826,1,1,6,923.63092,25.721479,1,4978.412109,248.328125,151.213868,134.593261,-131.290527,140.220703000001,-46.4091800000006,762.398926,843015,0.123999,16513,three,-1.984086,1.988763,-7.914064,0.20354,0.541131,3.196544,0.505480271266676,1
23764,4179,2736,1,1,6,999.066162,0.923768,1,4845.623535,-35.6518550000001,358.583496,-134.617676,-2.07177700000011,-254.79541,-2.75048800000059,740.793457000001,859246,0.0775,17252,three,-2.139514,1.755705,-7.835199,0.203604,0.535879,3.200497,0.454102906891873,1
24648,3542,3313,1,1,6,834.994751,7.993331,0,4953.116699,-149.224121,113.242676,233.523926,-649.78418,-14.9277339999999,168.721191,531.880370999999,860220,0.0465,18008,three,-2.214592,1.641255,-7.795152,0.203364,0.533124,3.202817,0.422382455001106,6.23991031390134
25534,2906,2820,0,1,6,800,-0.038015,0,5009.554199,131.973633,635.213379,-231.848633,-180.615234000001,70.9868160000005,-161.762695,220.424804,843015,0.0465,18642,three,-2.287608,1.528737,-7.754874,0.202932,0.530301,3.205296,0.264795757523479,0.567264573991031
14214,7242,7500,0,1,6,902.791565,5.161092,0,4443.51123,-7.828125,89.1796880000002,149.466308999999,560.876464,-699.416015,-107.934571,-1157.288086,834413,0.371998,11472,three,-0.960418,3.410523,-8.335809,0.194785,0.558641,3.211442,0.178744788036354,0.567264573991031
15745,8993,5802,0,1,6,1224.927856,14.744608,0,3447.871582,512.945313,679.786621,652.835938,488.183593,-1494.687988,186.827149,-855.236328,834413,0.371998,12057,three,-1.177518,3.125607,-8.26303,0.199346,0.555602,3.204957,0.336169425415581,2.26905829596413
16535,9080,4953,1,1,6,1183.557983,11.150315,1,3670.753662,529.469971,920.799072,-139.355957,143.860352,-599.94043,204.106933999999,-798.236816000001,843015,0.371998,12443,three,-1.280704,2.988525,-8.226804,0.201299,0.554,3.202276,0.448446260498892,1
17314,8538,4132,1,1,6,963.85498,23.587067,1,4560.777832,140.326172,114.368652,-690.578369,862.987549,-750.778809,604.327149,-579.629395,860220,0.371998,12884,three,-1.379202,2.856428,-8.191032,0.203008,0.552366,3.200028,0.397007268989093,1
18130,8037,3286,1,1,6,812.301025,10.419053,1,4579.687988,-66.8251949999994,-238.088379,59.234864,616.185547,-1164.491456,660.334229,-302.776366999999,860220,0.371998,13376,three,-1.558825,2.611383,-8.121882,0.205622,0.549066,3.196986,0.513126554075711,1
18957,7615,2440,1,1,6,737.5224,3.726642,1,4724.325195,49.0834959999993,247.729493,-72.6401370000003,42.5473630000006,-613.107422,444.554198999999,-249.247071000001,851618,0.371998,13912,three,-1.641887,2.495589,-8.087687,0.206576,0.547331,3.196304,0.532198341119463,1
19793,7287,1587,1,1,6,685.749634,2.459514,1,4900.385742,-126.054687000001,155.462403,131.682617,-226.956543,-606.345703,420.102539,-48.841797,851618,0.356498,14487,three,-1.724552,2.378656,-8.052231,0.207393,0.545428,3.196202,0.566570660282715,1
20637,7002,676,1,1,6,638.460999,4.089746,1,4277.920898,145.08545,1239.756348,-117.166992,-740.285156,-400.786621,163.567871,272.682616999999,860220,0.325498,15098,three,-1.806602,2.260983,-8.015649,0.208066,0.543369,3.196629,0.762359420670675,1
21488,6748,210,1,1,6,600,0,1,4750.727051,492.57959,1368.300781,-69.1782229999999,-1051.819824,318.21875,-72.9418939999996,473.200196000001,705380,0.294499,15739,three,-1.887814,2.142975,-7.978077,0.208588,0.541169,3.197531,0.735069748873109,1
22345,6130,1113,1,1,6,720.819458,18.984034,1,5083.099609,92.3339850000002,384.043946,320.52832,-871.51123,377.194335,-117.921386,598.832519000001,840093,0.247999,16408,three,-1.967973,2.025031,-7.93965,0.208953,0.538841,3.198852,0.595973679710653,1
23208,5494,2018,1,1,6,800.927612,4.966282,1,4812.359375,242.602539,426.250488,236.194336,-726.018066000001,355.296875,-49.1210939999992,790.107910000001,860220,0.185999,17101,three,-2.046856,1.907555,-7.900503,0.209154,0.536397,3.200541,0.607633718003376,1
24076,4857,2930,1,1,6,899.958679,0.244209,1,4905.466309,-261.614258000001,59.6787109999996,-40.0146489999997,-188.677246,15.6210940000001,-108.222168,731.055664,851618,0.154999,17816,three,-2.199925,1.675607,-7.820592,0.209035,0.531221,3.204804,0.48184188904025,1
24948,4221,3841,1,1,6,824.741516,16.868481,0,4772.509277,169.157715,399.200683999999,-7.91406299999926,-161.384765000001,389.069336,-449.813477,544.292969,851618,0.108499,18549,three,-2.273672,1.56194,-7.780099,0.208702,0.528514,3.207271,0.45215805497639,1.13452914798206
15516,7843,6269,0,1,6,1372.42688,15.489898,0,4241.23584,-346.526123,-128.379883000001,542.084473,346.680175,-1289.493408,182.58252,-977.466797,834413,0.371998,12615,three,-1.136547,3.194798,-8.297188,0.203352,0.552596,3.209895,0.133049514671336,0.567264573991031
17032,9636,4573,1,1,6,1113.957031,14.80468,1,4637.288574,-773.811767,-343.458984,223.975098,-156.166016,-269.41211,-228.749755,-704.579102,851618,0.371998,13279,three,-1.347102,2.913441,-8.221732,0.2073,0.549287,3.204602,0.337721036825672,1
17788,9314,3754,1,1,6,987.655518,19.611073,1,4626.480469,-197.443848,21.0405270000001,-371.428223,924.242676,-810.254394000001,38.9555660000005,-506.43457,834413,0.371998,13694,three,-1.44557,2.78008,-8.184727,0.208921,0.547595,3.202561,0.4296284309609,1
18584,8855,2903,1,1,6,827.944275,20.355387,1,4587.097168,-416.723633000001,-48.6064450000003,-57.4741210000002,451.716796000001,-901.404541,139.044678,-216.202149000001,851618,0.371998,14157,three,-1.624692,2.533376,-8.113549,0.21137,0.544223,3.199888,0.560622128646339,1
19391,8473,2053,1,1,6,768.25,5.725707,1,4870.75,-233.647949,-204.381836,489.561524,155.546386,-815.533203,141.15918,-164.792968,860220,0.371998,14664,three,-1.707266,2.417181,-8.078536,0.212243,0.542476,3.19937,0.549269320501247,1
20209,8180,1207,1,1,6,734.263733,6.510447,1,4683.004395,-75.7436529999995,71.2387690000005,-136.020019000001,415.689453,-808.657227,382.005371,63.4267580000005,851618,0.371998,15211,three,-1.78928,2.300063,-8.042318,0.212974,0.540571,3.19943,0.64675655402296,1
21036,7885,362,1,1,6,644.327087,10.729856,1,4843.658691,209.243653,342.736329,-34.3393559999995,-433.566406000001,80.8476560000008,253.56543,300.832032,840093,0.356498,15794,three,-1.870527,2.182412,-8.005033,0.213556,0.538523,3.200015,0.699884522439567,1
21872,7445,456,1,1,6,601.5625,2.837989,1,5022.989746,515.549316,866.345703,-382.681152,-446.387207,25.7846679999993,452.487304,456.223633,800004,0.325498,16408,three,-1.950797,2.064617,-7.966812,0.213985,0.536342,3.201071,0.693596951165599,1
22715,6809,1318,1,1,6,640.65625,18.706198,1,5442.70752,9.73388599999998,478.033203,-9.03857499999958,-770.39746,220.413085,90.7236329999996,581.699218999999,851618,0.294499,17051,three,-2.029882,1.94707,-7.927791,0.214252,0.534043,3.202544,0.562041005095428,1
23564,6173,2212,1,1,6,819.833008,6.197144,1,4823.649414,178.355468999999,669.324218999999,123.316406000001,-991.969238000001,338.868164,38.8159179999993,772.987304,851618,0.263499,17719,three,-2.107572,1.830159,-7.888102,0.214353,0.531639,3.204379,0.591143904644849,1
24420,5535,3124,1,1,6,900,0,1,4723.956543,104.473145,620.972167999999,-208.443359,-452.318359999999,294.653808999999,-150.391113,682.767579,860220,0.201499,18409,three,-2.257935,1.599813,-7.807263,0.214032,0.526567,3.208916,0.516500320645542,1
25280,4926,4031,1,1,6,900,0,1,4968.697754,-38.0883789999998,380.440918,-56.109375,-520.40332,583.430664,-425.447266,502.78125,834413,0.139499,19120,three,-2.33019,1.487158,-7.76638,0.213597,0.523925,3.21151,0.391224956196376,1
16078,7570,5900,0,1,6,1396.876221,4.556207,1,3787.103027,742.367676,-220.089355,549.562012,516.757323999999,-553.641357999999,449.779053,-1036.932129,825811,0.371998,13116,three,-1.269107,3.053144,-8.293719,0.214866,0.543028,3.213574,0.170470636472346,1
16802,8423,5053,1,1,6,1210.821045,16.717903,1,4210.489258,-12.7783199999994,-306.785644999999,668.214356,293.270508,-584.783203999999,-82.6943350000001,-828.275390000001,834413,0.371998,13787,three,-1.376024,2.908,-8.253195,0.216728,0.541262,3.211181,0.310763372825812,1
17545,9291,4203,1,1,6,1055.884033,16.644526,1,3832.249512,141.498535,456.527832,-194.79126,483.739014,-392.853516,-211.123535,-692.669433,851618,0.371998,14126,three,-1.478754,2.767408,-8.213158,0.218372,0.539483,3.209141,0.523101523866514,1
18281,9332,3381,1,1,6,895.900024,8.040924,1,4363.534668,-81.0253910000001,245.17627,188.485351,330.903808999999,-775.237793,-70.3530279999995,-518.939453,851618,0.371998,14517,three,-1.576451,2.632487,-8.173919,0.219782,0.53771,3.207489,0.540042142648661,1
19056,9271,2535,1,1,6,899.493042,0.555569,1,4859.816406,-663.295898,124.826172,-281.397949,172.273926,-345.511230999999,-333.486816000001,-195.304688,860220,0.371998,14955,three,-1.753359,2.384131,-8.099087,0.221838,0.534266,3.205493,0.513880611982051,1
19844,9300,1690,1,1,6,787.867737,3.515496,1,4928.345703,-469.381348,-294.110351,505.705566000001,-76.2075199999999,-170.899414,-433.869629,-123.418457,860220,0.371998,15436,three,-1.834426,2.267869,-8.062612,0.22252,0.532528,3.205269,0.580960681027204,1
20644,9042,844,1,1,6,809.504822,12.266743,1,4636.867188,81.0717770000001,104.0708,51.1376960000007,295.887207,-423.071289,53.0473630000006,47.7148429999997,860220,0.371998,15956,three,-1.914612,2.151115,-8.025051,0.22305,0.530657,3.205617,0.661894813606752,1
22274,8103,825,1,1,6,600,0,1,5572.282715,-321.666992,280.905761999999,-70.0771489999997,-284.496094,-230.086914,-17.9125970000005,386.473144000001,834413,0.356498,17101,three,-2.071605,1.917587,-7.94719,0.223634,0.526562,3.207802,0.584513132017908,1
23103,7464,1677,1,1,6,660.023254,13.929265,1,5435.287598,-186.374024,159.335449,339.93457,-381.698242,-109.602051,-194.34375,504.970215,856324,0.340998,17719,three,-2.148039,1.801539,-7.907151,0.223679,0.524363,3.209531,0.54297056139682,1
23938,6823,2522,1,1,6,799.615295,12.553045,1,4773.70459,173.612305,591.381348,82.6723629999997,-702.624511999999,259.585937999999,-57.4028319999998,707.669921,851618,0.325498,18363,three,-2.222855,1.686451,-7.866547,0.223554,0.522076,3.211611,0.59269248808185,1
24781,6207,3376,1,1,6,897.811768,4.110316,1,4780.948242,-19.0151370000003,284.885254,-142.084961,-244.444336,427.016113,-344.387207,643.608886999999,851618,0.278999,19030,three,-2.366885,1.460611,-7.784164,0.222775,0.517293,3.2166,0.492039573704048,1
25629,5670,4250,1,1,6,800,0,1,4574.733887,155.479004,139.777832,269.998047,-291.157715,163.572265,-126.711425,536.316895,860220,0.201499,19718,three,-2.435731,1.350584,-7.742645,0.222112,0.514819,3.219399,0.523584151623505,1
26483,5239,5138,1,1,6,800,0,1,4705.246582,45.078125,389.583984,254.857911,-788.563477,161.874512,27.3251949999994,358.45752,860220,0.139499,20425,three,-2.502216,1.242971,-7.701084,0.221262,0.512306,3.222329,0.42830212235523,1
17389,8118,4670,1,1,6,1259.102173,11.245122,1,3793.236084,460.448975,545.439697,-46.9003899999998,792.110351,-1246.348877,416.148194,-851.455078,851618,0.371998,13943,three,-1.44169,2.837686,-8.250743,0.221927,0.536235,3.213205,0.358357345440726,1
18108,8571,3824,1,1,6,1014.827087,13.705832,1,3726.168701,495.449951,281.428711,430.582276,181.980468,-157.02832,-241.513183999999,-645.294433,860220,0.371998,14868,three,-1.543783,2.696589,-8.209597,0.223445,0.53442,3.21136,0.555803781428518,1
