A128,A129,A130,A154,A347,A360,A361,A362,PML,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
40394,947,7058,1,0,12,305.104492,8.164124,1,5563.762207,175.880859,-468.328613,-32.5200199999999,566.665039,-860.869629,970.934082,211.259278,860220,1.017183,12615,0.619468,7.003087,-0.202100000000002,-6.628285,0.0599349999999998,0.386831,0.133944985392805,1
40799,1055,6202,1,0,12,289.104889,6.092004,1,5432.77002,-395.049805,-261.103516,47.8183589999999,254.416992,-775.594238,339.412598,224.193848,860220,1.114057,11731,0.614497,7.006589,-0.207781000000001,-6.625636,0.062335,0.37899,0.0835954846375001,1
41221,1282,5370,1,0,12,318.948822,2.344077,1,5766.881348,-446.267578,-2.51415999999972,-339.230469,555.555664,-730.59375,70.5151370000003,255.929199,860220,0.968745,10855,0.612134,7.007822,-0.209892,-6.6245,0.0636559999999999,0.375048,0.0350986924103902,1
41660,780,4576,1,0,12,311.590424,10.566906,1,5810.244141,-824.604004,-554.667969,280.708496,239.520508,-441.242188,-348.922850999999,254.895508,834413,0.678122,9989,0.609817,7.008471,-0.210483999999999,-6.624327,0.0651410000000001,0.371016,0.0430408335462663,1
42114,134,3844,1,0,12,285.191986,8.115825,0,5563.142578,-217.781738,378.043457,-505.748535,465.49707,38.5083009999998,-594.082031,191.622071,851618,0.435935,9134,0.60753,7.008338,-0.208594,-6.625924,0.066875,0.366835,0.0342755165327657,0.879904875148633
38422,1883,9502,1,0,12,318.105621,0.792522,0,5690.804199,-291.430664,-1080.369629,398.095703,641.574707,211.722168,-462.453613000001,111.091309,860220,0.678122,15098,0.63202,6.982326,-0.178571,-6.630166,0.0603860000000003,0.398045,0.300659756535202,0.439952437574316
38781,2313,8589,1,0,12,320,0,1,5687.991211,-657.774414,-696.885254,-19.3120119999994,298.790039,271.507813,-511.875,152.210449,860220,0.242186,14187,0.629259,6.984983,-0.183515,-6.627541,0.0610919999999999,0.39424,0.200297964008287,1
39159,2166,7679,1,0,12,320,0,1,5819.078613,-740.598144,-955.76416,228.837891,625.881836,-610.728028,-28.825683,218.746582,860220,0.096875,13279,0.626593,6.987321,-0.187676000000002,-6.625396,0.0619269999999998,0.390417,0.105092665134381,1
39555,1868,6774,1,0,12,313.847992,3.688109,1,5251.588867,133.65918,-512.058594,698.318848,229.944336,-817.321777,534.776367,275.829102,860220,0.096875,12374,0.624021,6.989337,-0.191138,-6.623635,0.0628789999999997,0.386578,0.0933315141897926,1
39968,1965,5876,1,0,12,313.631927,7.99296,1,5606.385254,223.27832,-449.101074,75.4086910000005,475.463866999999,-536.374022999999,657.880859,290.48877,860220,0.096875,11472,0.619136,6.992395,-0.196306999999999,-6.620884,0.065083,0.378849,0.0726047766925299,1
40399,1652,4990,1,0,12,392.17453,6.566902,1,5818.813965,-638.776856,-83.154297,-259.253906,372.555664,-564.61084,-104.313477,315.831543,860220,0.096875,10574,0.616816,6.993428,-0.198180000000001,-6.619704,0.0663100000000001,0.374962,0.0345507202623956,1
40846,725,4124,1,0,12,298.003784,11.790624,1,5535.275879,-599.389649,-495.28125,213.113281,566.252442,-516.201172,-367.27295,309.557617,860220,0.096875,9683,0.614539,6.993942,-0.198612000000001,-6.619474,0.067701,0.370982,0.0363614022238644,1
37562,2765,9341,1,0,12,320,0,1,5774.975586,-183.500488,-253.032714999999,-347.396484,378.760254,-173.451172,211.619629,218.515625,860220,1.114057,14955,0.636418,6.972152,-0.171431999999999,-6.625815,0.063482,0.398031,0.202048945166552,1
37929,3126,8425,1,0,12,320,0,1,5659.649902,-290.143554,-324.349609,-206.796387,417.550782,-63.1464850000002,-113.401855,268.319824,860220,0.435935,14035,0.633704,6.974508,-0.176033,-6.623148,0.0640929999999997,0.394284,0.138307031048361,1
38315,3002,7511,1,0,12,320,0,1,5779.143066,-366.661620999999,-634.160156,46.2265630000002,447.220703,-240.167969,14.2192380000006,321.624512,860220,0.096875,13116,0.631085,6.976586,-0.179902,-6.620952,0.064835,0.390518,0.075059478017353,1
38719,2795,6594,1,0,12,320,0,1,5694.302246,-310.771973,-288.387207,-430.941406000001,660.424316000001,-529.352539,277.484863000001,361.069335,860220,0,12199,0.628556,6.978376,-0.183113000000001,-6.619136,0.0656970000000001,0.386732,0.0442726315896433,1
39142,2284,5677,1,0,12,323.519653,5.142247,1,5917.044922,-435.827149,-860.363281,109.892578,204.898437,60.0732420000004,49.671875,363.72168,860220,0,11283,0.623756,6.981047,-0.187849,-6.616276,0.0677270000000001,0.379107,0.0364218944730821,1
39582,1398,4760,1,0,12,393.726044,6.822841,1,5735.176758,-519.325196,-71.8374029999995,-376.747558,446.791504,-467.233886999999,-50.2978520000006,362.071777,843015,0,10369,0.621477,6.981905,-0.18952,-6.615049,0.0688710000000001,0.37527,0.0260763780170198,1
40038,591,3847,1,0,12,310.253052,10.250711,1,5642.01123,-509.421875,-125.670898,-378.852051,671.149414,-371.000488000001,-305.047852,325.96289,860220,0,9458,0.619238,6.982304,-0.189822999999999,-6.614759,0.0701810000000003,0.371335,0.0246940098134832,1
36025,3750,10993,1,0,12,319.708221,0.99866,0,5476.833984,-231.492675,-202.054687,-388.647461,791.76709,-233.604980999999,-198.952636,242.177246,860220,2.567175,16720,0.646428,6.957719,-0.154060999999999,-6.628734,0.0659380000000001,0.405566,0.385395315005321,0.439952437574316
36349,3603,10105,1,0,12,320,0,1,5396.213867,-40.9155270000001,-59.4545900000003,86.1103519999997,82.4921869999998,76.8969730000008,-226.960449,285.4917,860220,1.985928,15794,0.643568,6.960213,-0.159905999999999,-6.624823,0.0661610000000001,0.401923,0.254942165255377,1
36705,3671,9188,1,0,12,319.904816,0.575078,1,6072.491211,-782.064941,-672.982421999999,-548.303711,674.817383,-242.321289,6.72509799999989,346.557129,860220,1.549993,14868,0.640807,6.962508,-0.164942,-6.621555,0.066541,0.398255,0.122813777143969,1
37080,3960,8270,1,0,12,320,0,1,5099.869629,-8.58691399999952,30.0625,191.158203,219.616699,-87.6611329999996,-361.763183,407.742675,860220,0.774996,13943,0.638142,6.964581,-0.169229,-6.61884,0.0670649999999999,0.394565,0.107269624567674,1
37475,3882,7353,1,0,12,320,0,1,5427.27832,-262.711914,-248.612304,-36.0957040000003,236.214844,92.126953,-306.345703,450.192871,860220,0.242186,13017,0.635569,6.966416,-0.172830999999999,-6.616592,0.0677240000000001,0.390852,0.0555422542576505,1
37889,3155,6436,1,0,12,320,0,1,5622.446777,-225.884765,-511.865234,200.375488,-119.562011,198.856445,6.31054700000004,479.619629000001,860220,0.096875,12092,0.633086,6.967995,-0.175810999999999,-6.614718,0.0685020000000001,0.387118,0.0275187142345464,1
38320,2227,5519,1,0,12,357.688202,14.56635,1,5850.0625,-177.075684,-314.883789,-94.6040039999998,158.708984,150.540039,-76.8369140000004,471.455078,860220,0.096875,11168,0.628372,6.970307,-0.180156,-6.611745,0.0703739999999997,0.379592,0.0448532204181291,1
38769,1302,4601,1,0,12,320,0,1,5769.968262,-317.206543,-653.545410000001,49.9501950000003,834.520508,-396.792480999999,-151.339355,435.416016,860220,0.048437,10244,0.626136,6.971005,-0.181649,-6.610466,0.0714430000000004,0.375803,0.0102510112359443,1
39235,390,3684,1,0,12,320.054199,0.867993,1,5593.020996,-448.273437,-43.5961910000005,-152.943848,190.190918,61.1279299999997,-503.052245999999,364.895508000001,860220,0,9321,0.623936,6.971301,-0.181841,-6.610113,0.0726769999999997,0.371912,0.00917565419496578,1
34254,5449,12862,1,0,12,316.591156,2.753445,0,5513.899414,-431.058594,23.9887699999999,29.3066399999998,-253.772949,202.612305,-433.193359999999,219.136719,860220,5.279662,18757,0.662919,6.939637,-0.118577999999999,-6.648412,0.0703460000000002,0.419926,0.659286097170955,0.219976218787158
34532,5067,12073,1,0,12,302.385406,3.531894,0,5863.28125,-631.093262,-949.61084,682.955567,-112.019531999999,-20.4165040000007,-232.001953,231.628906,860220,4.892164,18549,0.659705,6.942144,-0.127561,-6.641088,0.069744,0.416466,0.547401532086073,0.219976218787158
34833,4833,11306,1,0,12,319.673492,1.130198,1,5330.441406,338.765625,-130.847656,102.324707,410.677734,-173.870116999999,130.480957,260.791016,860220,4.117168,17622,0.656598,6.944597,-0.135579,-6.63474,0.0693459999999999,0.412974,0.445298980902864,1
35155,4650,10565,1,0,12,300.747986,2.667233,1,6030.625,-476.393066,-976.786133,128.849609999999,485.682128,-289.862793,175.724122000001,290.622559,860220,3.051548,16694,0.650695,6.94924,-0.148933999999999,-6.624623,0.069115,0.405897,0.299184369818243,1
35488,4532,9878,1,0,12,319.148621,0.579959,1,5644.379395,-37.6259769999997,-66.0732429999998,-251.899414,29.3632820000003,420.922851,-169.939453,348.986817,860220,2.373426,15767,0.647892,6.951382,-0.154380000000002,-6.620684,0.0692599999999999,0.402314,0.200077754235759,1
35852,4586,9030,1,0,12,312.994141,6.877068,1,6066.791992,-966.741211,-824.811035000001,-457.974121,271.830566000001,423.074707,-378.861328,430.983399,860220,1.937491,14839,0.645185,6.95337,-0.159075,-6.617375,0.0695609999999998,0.398704,0.145170990390726,1
36236,4821,8114,1,0,12,320.073944,0.670021,1,5876.080078,-1025.794433,-546.322754,17.6987309999995,197.504394000001,246.323241999999,-940.998046,493.276855,860220,1.162494,13912,0.642571,6.955179,-0.163074,-6.614611,0.0700089999999998,0.395068,0.0600741331317884,1
36640,3982,7200,1,0,12,311.623383,6.763337,1,5753.625977,-356.14502,-297.330567,-154.899414,369.651366999999,-39.96875,-233.597656,525.049316000001,860220,0.678122,12984,0.640047,6.956787,-0.166432,-6.612306,0.0705900000000002,0.391408,0.0545217745908753,1
37063,3058,6283,1,0,12,339.865936,12.337382,1,5714.801758,-589.812011999999,-169.845214999999,-316.740723,243.113281999999,181.970214,-528.309569999999,552.340332000001,860220,0.53281,12057,0.63761,6.958167,-0.169203000000001,-6.610373,0.0712950000000001,0.387724,0.0445781402950515,1
37504,2141,5366,1,0,12,393.694672,7.713614,1,5783.13623,-469.109863,-554.61914,166.991211,571.525879,-679.175781999999,26.1679690000001,541.881836,860220,0.484373,11129,0.632984,6.960148,-0.173197999999999,-6.607281,0.0730230000000001,0.380292,0.0182140339501824,1
37963,1243,4448,1,0,12,317.35553,4.46176,1,5905.595703,-938.556641,-794.939453,11.6372069999998,409.988281,-0.0849609999995664,-565.157715,480.271973,860220,0.339061,10202,0.630792,6.9607,-0.174531,-6.605948,0.0740229999999999,0.376548,0.0102009583730402,1
38438,379,3531,1,0,12,284.67807,8.690456,1,5598.340332,-679.634766,-373.339844,41.0825199999999,385.931152,-131.536620999999,-601.771973000001,393.38623,860220,0.145312,9274,0.628629,6.960902,-0.174630000000001,-6.605529,0.0751879999999998,0.372698,0.0138199809717607,1
38931,458,2613,1,0,12,274.161102,2.048416,0,5779.661621,-243.869141,268.888183999999,-184.683105999999,1.49755899999946,-191.889649,-137.682129,319.829589,843015,0.048437,8347,0.626467,6.96075,-0.172794999999999,-6.606756,0.0765920000000002,0.368676,0.00695611561868694,0.219976218787158
33364,6281,12410,1,0,12,294.643402,3.952742,1,5415.770508,-331.09375,-325.327149,190.533203,88.9633789999998,130.769043,-416.032226,204.976562,860220,5.667161,17840,0.666889,6.933485,-0.116175,-6.644364,0.0737429999999999,0.4202,0.664520912792558,1
33649,5950,11591,1,0,12,300.715607,1.880391,1,5740.256348,-575.381348,-559.763183999999,528.324218999999,-427.951172,735.329101,-851.320312,245.65918,851618,5.3281,17719,0.663752,6.935424,-0.124486000000001,-6.637073,0.0730729999999999,0.416814,0.471118783128938,1
33958,5753,10789,1,0,12,305.07196,5.056169,1,5491.662109,-149.387694999999,-296.312988,-103.745605,885.928711,-135.661133,-499.59668,283.078613000001,860220,4.553103,17622,0.660717,6.937376,-0.131919,-6.630737,0.0726059999999999,0.413391,0.461068840929074,1
34288,5560,10010,1,0,12,320.068054,0.529119,1,5558.35498,-202.730957,-513.367675,57.033203,568.871094,176.544921000001,-491.8125,305.17041,860220,3.584358,16694,0.654944,6.941199,-0.144337,-6.620596,0.0722369999999999,0.406441,0.275480229834342,1
34629,5462,9282,1,0,12,299.968689,0.146657,1,5555.054199,45.4873049999997,299.551758,-885.225586,588.667480999999,412.51123,-370.017578,364.216796,860220,2.712487,15767,0.652202,6.943011,-0.149415000000001,-6.616624,0.0723120000000002,0.402918,0.177039341881081,1
35002,5507,8565,1,0,12,303.30896,4.926027,1,5478.052246,-472.464844,251.965332,-835.449707,573.379883,233.372558,-695.73291,454.952148,860220,2.228114,14839,0.649551,6.944714,-0.153801000000001,-6.613269,0.072543,0.399364,0.141704848362247,1
35396,4899,7891,1,0,12,305.641357,4.790691,1,5934.379883,-731.750977,-449.352539,-68.8872069999998,-257.863282,354.600586,-310.248535,524.830078,860220,1.549993,13912,0.64699,6.946278,-0.157537999999999,-6.610453,0.0729220000000002,0.395781,0.0633921692840297,1
35809,3971,7043,1,0,12,301.133972,2.866499,1,5528.049805,-446.286133,-302.340821,283.139161,-113.246094,336.690918,-650.529297,555.830566,860220,1.114057,12984,0.644515,6.947673,-0.160674999999999,-6.608089,0.0734349999999999,0.392171,0.0359662507449809,1
36242,3044,6125,1,0,12,334.52536,22.883928,1,5932.607422,-763.609863,-927.330078,398.171386,287.474122,-338.810058999999,-183.115234,589.837891,860220,1.06562,12057,0.642126,6.94887,-0.163257,-6.606094,0.0740720000000001,0.388535,0.0688375183390327,1
36693,2121,5208,1,0,12,359.104584,1.559356,1,5532.731934,-631.847657,-496.230469,113.338866999999,336.651367,-335.145019000001,-250.462403,582.494629,851618,1.114057,11129,0.637591,6.950545,-0.16694,-6.602879,0.0756710000000003,0.381194,0.00956948317017969,1
37162,1200,4290,1,0,12,324.781403,18.983837,1,5397.663574,-316.343262,-76.1992190000001,240.79834,-54.892578,-291.621582000001,-134.428223,504.367187,860220,0.774996,10202,0.635441,6.950963,-0.168133999999998,-6.601489,0.0766089999999999,0.377492,0.032096475795858,1
37648,270,3373,1,0,12,300.822205,13.890521,1,5219.323242,361.452636999999,-136.514648,268.495605,350.29541,-528.821777,407.998047,408.037597,860220,0.435935,9274,0.633319,6.951083,-0.168156,-6.601002,0.0777109999999999,0.373683,0.0206793021406195,1
38150,577,2460,1,0,12,260.070557,0.7382,0,5488.672852,-406.016602,-336.537109999999,441.543946,-57.0234380000002,136.618164,-590.618164,349.386230999999,860220,0.145312,8347,0.631191,6.950937,-0.166355000000001,-6.602134,0.0790470000000001,0.369696,0.00601420767579098,0.219976218787158
31904,8001,13743,1,0,12,313.49881,1.915591,0,5607.378418,-776.760254,-298.143066000001,-466.614747,547.283204,-407.280274000001,-152.005370999999,182.929688,860220,6.539031,17326,0.677239,6.925155,-0.0961459999999992,-6.658097,0.0791569999999999,0.42717,0.748058849757681,5.71938168846611
32198,7528,12874,1,0,12,304.422638,3.744816,0,5817.583496,-15.326172,-549.41748,564.481444999999,-67.9897459999993,-332.915527,370.515136,169.105468999999,852428,6.151533,17101,0.673982,6.926311,-0.105553,-6.648711,0.0779909999999999,0.423944,0.696399845098306,0.219976218787158
32477,7136,12014,1,0,12,293.501495,6.552138,0,5665.804688,-74.9721680000002,-200.14502,32.9038089999995,-315.821778,281.135741999999,126.955079,204.663086,860220,5.764035,16924,0.670827,6.927612,-0.114083000000001,-6.640426,0.0770500000000003,0.420674,0.65402333790029,0.219976218787158
32769,6846,11166,1,0,12,280.375,1.838928,0,5317.498047,-376.378418,-175.60791,-180.555176000001,539.990234000001,-142.897461,-417.308105,251.324219,860220,5.473411,16797,0.667771,6.929025,-0.121779999999999,-6.633157,0.0763209999999996,0.417362,0.479108118944212,0.439952437574316
33086,6673,10331,1,0,12,294.346008,6.815578,1,5515.039062,-92.1469719999996,-70.5371089999999,-380.752441,310.693847,465.719239,-417.270508,298.003418,851618,4.892164,16720,0.664812,6.930514,-0.128679999999999,-6.626824,0.0757940000000001,0.414008,0.437843988524715,1
33425,6475,9514,1,0,12,319.044952,0.573822,1,5147.320312,413.872559,-139.375488,64.6010740000002,593.496094,3.07958999999937,-107.928711,302.783203999999,860220,3.971856,16694,0.659176,6.933577,-0.140246000000001,-6.616643,0.0753030000000003,0.407185,0.303004559986444,1
33775,6391,8745,1,0,12,300.37561,1.299032,1,5244.142578,-165.640625,145.241699,-118.592285,566.203125,-314.280273,-444.212891,337.680176,860220,3.148423,15794,0.656494,6.935079,-0.144988999999999,-6.612631,0.0753159999999999,0.403719,0.218496359233796,1
34157,5910,7980,1,0,12,300,0,1,6016.112793,-903.460449,-713.701172,-200.083496,113.338867,513.300292999999,-616.314941,426.786622,860220,2.615613,14868,0.653901,6.936516,-0.149090999999999,-6.60923,0.0754859999999997,0.40022,0.0754658026783243,1
34560,4991,7253,1,0,12,299.9375,0.393694,1,5816.225586,-343.04541,-507.175292999999,420.859375,-187.995117,-126.550781,57.8164059999999,507.201172,860220,1.889054,13943,0.651395,6.937852,-0.152590999999999,-6.606359,0.0758039999999998,0.396689,0.0408597316137684,1
34984,4077,6576,1,0,12,304.513489,6.064859,1,5889.246094,-700.177735,-675.473145,-39.7177730000003,448.941406,-156.559082,-277.369141,538.24707,860220,1.307806,13017,0.648972,6.93905,-0.155529,-6.603934,0.0762569999999996,0.393128,0.0353282221809671,1
35426,3173,5959,1,0,12,376.314728,11.609856,1,5731.440918,-384.861816000001,-836.778809,434.982911,203.435058,-106.93457,-79.5664059999999,586.907226,851618,1.210932,12092,0.646632,6.940077,-0.157942,-6.601875,0.0768330000000002,0.389539,0.0304361957344812,1
35887,2289,5055,1,0,12,334.525848,2.028297,1,5478.637207,-335.917969,-393.46875,124.392578,265.909180000001,-6.60351600000013,-326.147461,596.138183999999,860220,1.162494,11168,0.642189,6.94147,-0.161350000000001,-6.598531,0.0783160000000001,0.382284,0.00925873687448935,1
36367,1462,4137,1,0,12,311.46405,1.917787,1,5562.787109,-399.723632,-534.28955,308.625,300.57666,-555.197754,80.5620119999994,518.818848,859246,0.823434,10244,0.640083,6.941768,-0.162425000000001,-6.597082,0.0792000000000002,0.378622,0.0072759536889447,1
36863,630,3220,1,0,12,293.153625,7.304403,0,5375.873047,220.002441,91.2202150000003,141.575194999999,-103.039062,254.674804,-164.428711,423.68164,859246,0.484373,9321,0.638003,6.941816,-0.162383999999999,-6.596525,0.0802450000000001,0.374851,0.0107096552184257,0.439952437574316
31921,7721,10814,1,0,12,309.529602,5.725188,0,5450.782715,-347.429688,-62.5249030000004,-621.838866999999,143.811524,384.807129,-191.684571,267.884278,860220,5.909347,15875,0.675718,6.917118,-0.117395999999999,-6.625583,0.0825770000000001,0.419002,0.485741429621065,0.439952437574316
32245,7554,9950,1,0,12,293.442627,3.788971,0,5989.427734,-582.869629,-542.635254,-432.875488,638.275390999999,190.615234000001,-436.249512,316.23584,851618,5.473411,15794,0.672919,6.917782,-0.123374,-6.619232,0.0819579999999998,0.415785,0.279265042531337,0.219976218787158
32593,7365,9099,1,0,12,288.339905,8.158938,1,5456.86084,331.355469,-430.727051,32.2607419999995,572.044434,67.4438469999996,90.3334970000005,294.334473,860220,4.698415,15767,0.667571,6.919487,-0.133465000000001,-6.608934,0.0812719999999998,0.409211,0.372743412332494,1
