x,y,A128,A129,A130,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
867045,9744402,24417,3218,4551,0,569.3774414,11.9797859,0,0,0,0,0,0,0,0,848696,0.726559039878822,18757,four8590,0.0351512669389565,0.607469512195122
867972,9744402,25077,2307,3671,1,530.2966309,14.3234024,0,974,0,0,974,0,0,974,842041,0.823433578529332,18916,four8591,0.379857641455403,4.25228658536585
866117,9743474,24465,4194,5731,1,586.7584839,6.1866546,0,0,0,0,0,0,0,0,851618,0.532809962577803,19565,four8764,0.299575260446344,3.64481707317073
823453,9737909,941,966,2482,0,922.0569458,6.5730944,0,4870,0,2922,1948,0,0,8766.0002136,840093,0.726559039878822,4994,four9749,0.0040765530729252,0.607469512195122
841075,9721215,15863,3687,5326,1,1228.0627441,24.8707256,0,0,0,0,0,0,0,0,817209,0.290623615951529,20593,four12913,0.342690761930553,0.607469512195122
842003,9720287,16866,2700,4101,1,1333.7645264,37.2790298,0,974,0,0,0,0,974,0,825811,0.290623615951529,20842,four13099,0.468182059795883,0.607469512195122
840148,9715650,16130,6406,4895,1,800,0,0,974,0,0,974,0,0,5843.9998169,860220,0.484372693252548,17051,four14069,0.248320401775214,0.607469512195122
839220,9713795,16078,8376,5333,1,1167.5894775,18.8019848,0,974,974,0,0,0,0,0,843015,0.871870847854587,15547,four14493,0.291624493796772,0.607469512195122
848495,9713795,24648,3542,3313,1,834.994751,7.9933314,0,0,0,0,0,0,0,6817.9998779,860220,0.09687453865051,24556,four14503,0.519600841286089,13.9717987804878
833655,9712867,12091,4736,10043,1,1579.7929688,6.947104,0,0,0,0,0,0,0,2922,816235,8.47652213191959,9989,four14698,0.00366078655306867,0.607469512195122
848495,9712867,24948,4221,3841,1,824.7415161,16.8684807,0,0,0,0,0,0,0,6817.9998779,851618,0.193749077301019,24398,four14714,0.574279129622267,13.9717987804878
831800,9711013,12331,2245,10990,1,1999.6538086,26.9509964,0,974,0,0,0,974,0,0,696778,21.4577103110879,7648,four15117,0.000129801653024099,0.607469512195122
831800,9709158,13925,1730,10245,1,1889.2304688,31.2173214,0,0,0,0,0,0,0,1947.9999847,832465,19.762405884704,7419,four15531,0.000379311588131204,0.607469512195122
829945,9708230,13992,323,10059,1,1675.3308105,17.8412094,0,0,0,0,0,0,0,1947.9999847,843015,29.9826697123327,5641,four15733,3.33627024463873e-05,1.21493902439024
853132,9700810,23952,2618,1892,0,631.5027466,24.0027866,0,0,0,0,0,0,0,6818,834413,0.339060885276784,25059,four17360,0.161464818504734,0.607469512195122
856842,9700810,21918,840,60,0,276.2049866,26.9223633,0,0,0,0,0,0,0,12662.0003052,851618,0.629684501228313,22907,four17364,0.203898914677768,1.21493902439024
858697,9699883,20233,2280,1983,0,313.1095581,6.0675583,0,0,0,0,0,0,0,974,860220,0.581247231903058,21170,four17561,0.0905061532767172,0.607469512195122
854060,9698955,21909,1608,865,0,363.773407,12.8624935,0,15584,2922,5844,0,5844,974,14609.9997559,855350,0.726559039878822,23038,four17748,0.112122008703207,0.607469512195122
852205,9698028,22412,3361,2809,0,820.0253296,26.5203781,0,0,0,0,0,0,0,1947.9999847,834413,0.484372693252548,23609,four17936,0.122185775444741,1.21493902439024
854060,9698028,21184,1502,961,0,360.374054,14.2245417,0,0,0,0,0,0,0,14609.9997559,860220,0.823433578529332,22336,four17938,0.105205937718631,0.607469512195122
852205,9697100,21743,3511,2914,0,884.7183228,31.9954052,0,15584,0,11688,0,0,3896,1947.9999847,834413,0.581247231903058,22963,four18124,0.124588594601383,0.607469512195122
859625,9695245,15688,2887,2700,0,302.1763611,2.6596742,0,0,0,0,0,0,0,17532,860220,0.920308117179841,16720,four18499,0.0296246814930985,0.607469512195122
858697,9694318,15404,2041,1770,0,269.048645,5.4875731,0,3896,0,974,2922,0,0,20454.0008545,860220,0.968745386505096,16513,four18679,0.0338583181257481,0.607469512195122
883739,9692463,17727,241,7422,0,190,0,0,0,0,0,0,0,0,5843.9998169,842041,0.678121770553567,9274,four19060,0.00307418093457798,0.607469512195122
863335,9691535,10698,1113,3053,0,273.3628235,6.8995867,0,0,0,0,0,0,0,11688.0002136,860220,0.678121770553567,11621,four19211,0.0163580049817646,0.607469512195122
829018,9690608,17473,5206,551,1,880.2501831,5.2721105,0,0,0,0,0,0,0,0,817209,3.82654427669513,11321,four19343,0.164624445421092,0.607469512195122
829945,9689680,18483,5125,825,1,811.3146362,15.7167797,0,0,0,0,0,0,0,0,834413,1.25936900245663,12615,four19507,0.362705308360718,4.25228658536585
830873,9689680,19407,5591,494,1,787.5109863,17.4256535,0,0,0,0,0,0,0,8766,851618,1.11405719448086,13376,four19508,0.412852765112729,4.25228658536585
831800,9689680,20331,6163,174,1,812.1992188,30.3688221,0,0,0,0,0,0,0,8766,834413,0.968745386505096,14157,four19509,0.57254431807593,3.64481707317073
862407,9689680,9511,2363,1090,0,286.0550537,6.1812539,0,0,0,0,0,0,0,7792,860220,1.01718265583035,10574,four19542,0.026418009253604,0.607469512195122
829945,9688753,18613,4306,1693,1,1201.6750488,24.3496609,0,0,0,0,0,0,0,0,834413,1.16249446380611,12443,four19666,0.266779418015912,0.607469512195122
830873,9688753,19531,4851,1366,1,1090.4298096,26.8082848,0,0,0,0,0,0,0,8766,851618,1.11405719448086,13279,four19667,0.337789998826843,1.21493902439024
831800,9688753,20450,5469,1036,1,912.8642578,28.0803547,0,0,0,0,0,0,0,8766,843015,0.920308117179841,14126,four19668,0.45938189021514,5.4672256097561
827163,9687826,16102,1930,3748,1,1322.9666748,31.1289444,0,0,0,0,0,0,0,0,825811,3.9718560846709,9548,four19817,0.0684163142434492,0.607469512195122
829018,9687826,17880,3045,2891,1,1128.9794922,9.2228985,0,0,0,0,0,0,0,0,843015,1.54999261840815,11206,four19819,0.106872909512705,2.42987804878049
829945,9687826,18788,3542,2563,1,1133.6018066,12.8576069,0,0,0,0,0,0,0,0,834413,1.16249446380611,12057,four19820,0.153021578589111,1.21493902439024
830873,9687826,19698,4158,2233,1,1042.8813477,21.5068703,0,0,0,0,0,0,0,8766,843015,1.06561992515561,12918,four19821,0.234267070757158,3.03734756097561
831800,9687826,20609,4794,1907,1,1170.8850098,29.9642544,0,0,0,0,0,0,0,8766,843015,0.871870847854587,13787,four19822,0.327743325729083,1.82240853658537
861480,9686898,7967,1124,1786,0,240.4218903,1.9130251,0,0,0,0,0,0,0,9740,860220,0.968745386505096,9274,four20005,0.0142731519568423,0.607469512195122
863335,9686898,6699,2670,1470,0,234.6800842,8.378067,0,0,0,0,0,0,0,14609.9997559,860220,1.01718265583035,7869,four20007,0.0178363482401158,0.607469512195122
826235,9685043,16160,742,6575,1,1010.5892334,31.3888931,0,2922,0,0,0,2922,0,0,834413,4.21404243129717,7648,four20260,0.0334372034416878,0.607469512195122
827163,9685043,17009,241,6153,1,868.8148804,34.6812096,0,0,0,0,0,0,0,0,800004,1.74374169570917,8550,four20261,0.0670128062767783,0.607469512195122
852205,9685043,11583,3842,3354,0,847.296936,28.1743031,0,0,0,0,0,0,0,1948,860220,0.968745386505096,17101,four20288,0.0611229528688928,1.82240853658537
889304,9685043,19511,6427,2573,0,199,0,0,0,0,0,0,0,0,4870,860220,0.290623615951529,11129,four20328,0.031746292414758,0.607469512195122
825308,9684116,15755,2052,7855,1,1412.7169189,20.313364,0,0,0,0,0,0,0,0,825811,7.5077767454145,6558,four20401,0.00614262642555695,0.607469512195122
826235,9684116,16572,1502,7392,1,1186.572998,20.5411835,0,0,0,0,0,0,0,0,834413,4.26247970062242,7477,four20402,0.0167962533438269,0.607469512195122
827163,9684116,17401,1039,7015,1,1066.0341797,32.954216,0,0,0,0,0,0,0,0,817209,1.79217896503443,8398,four20403,0.0484790090510132,0.607469512195122
850350,9684116,11560,2613,1429,1,391.249115,6.9483781,0,0,0,0,0,0,0,19479.9991455,860220,1.06561992515561,18757,four20428,0.446687375085254,0.607469512195122
816033,9683188,8551,2473,9300,1,1654.5727539,20.8558502,0,0,0,0,0,0,0,5843.9999085,797082,28.8686125178519,2782,four20531,4.21528853270894e-05,0.607469512195122
826235,9683188,17025,2321,8230,1,1323.9180908,9.2513542,0,0,0,0,0,0,0,0,834413,3.92341881534564,7419,four20542,0.00937178841011492,0.607469512195122
827163,9683188,17832,1637,7886,1,1215.7597656,20.4246922,0,0,0,0,0,0,0,0,834413,1.79217896503443,8347,four20543,0.0250941882254884,0.607469512195122
828090,9683188,18651,833,7560,1,926.5164795,23.1037464,0,0,0,0,0,0,0,0,825811,1.16249446380611,9274,four20544,0.0438407948025991,1.21493902439024
848495,9683188,11579,576,445,1,300,0,0,0,0,0,0,0,0,39934,854376,1.01718265583035,20488,four20566,0.344915873662548,1.82240853658537
872609,9682261,2698,4152,120,0,187.0368805,0.4554746,0,7792,974,0,6818,0,0,98374,830190,0.920308117179841,2623,four20729,0.00168617228410384,0.607469512195122
829945,9681333,17135,918,8655,1,723.2334595,10.2065287,0,0,0,0,0,0,0,7791.999939,860220,1.16249446380611,11283,four20817,0.0356537154440659,1.21493902439024
856842,9681333,7128,2696,3595,0,435.5326538,12.7826328,0,0,0,0,0,0,0,23375.9995118,834413,0.242186346626274,12057,four20846,0.0158254317126681,0.607469512195122
818816,9680406,11621,3539,12040,1,1236.4044189,10.6024628,0,0,0,0,0,0,0,2922,834413,13.2233745257946,2782,four20936,0.000537549173572853,0.607469512195122
839220,9680406,12265,636,2737,0,697.7127075,25.0382557,0,974,974,0,0,0,0,16558,851618,0.920308117179841,20593,four20958,0.0549529822105813,0.607469512195122
835510,9678551,12827,1745,6842,0,979.7980957,20.0183506,0,0,0,0,0,0,0,4870.0000534,843015,0.532809962577803,17326,four21212,0.0132395672891906,1.21493902439024
837365,9678551,11946,2303,5090,0,767.2296143,41.5532761,0,0,0,0,0,0,0,4870.0000534,860220,0.726559039878822,19120,four21214,0.0740571842719979,0.607469512195122
863335,9678551,2281,1060,2340,0,204.8651428,0.7435873,0,0,0,0,0,0,0,24350.0004273,860220,0.678121770553567,6221,four21242,0.00676818191746007,0.607469512195122
844785,9677623,7378,247,721,0,293.7080688,8.586215,0,974,0,0,0,974,0,20454.0006409,859246,0.484372693252548,24398,four21347,0.127532337484699,0.607469512195122
848495,9677623,6112,646,4414,1,280,0,0,6818,0,0,0,2922,3896,18506,848696,0.726559039878822,20739,four21351,0.291741620698444,1.21493902439024
863335,9677623,1490,547,1410,0,199.6579895,0.9975703,0,19480,0,0,0,0,19480,37012,516132,0.678121770553567,6688,four21367,0.0018353292071279,0.607469512195122
849422,9676696,5035,1771,4714,1,298.744873,2.0597377,0,5844,0,2922,0,2922,0,11687.9996643,851618,0.678121770553567,20021,four21474,0.341001885794594,0.607469512195122
854060,9676696,3355,6254,1682,1,848.1182251,22.1078491,0,0,0,0,0,0,0,0,834413,0.823433578529332,15547,four21479,0.584552020282193,0.607469512195122
835510,9675768,10266,4438,6804,1,949.7781982,17.742363,0,0,0,0,0,0,0,0,825811,0.629684501228313,18269,four21578,0.249588495574027,1.21493902439024
854987,9675768,2043,7352,1812,0,539.1668701,19.3110657,0,0,0,0,0,0,0,974,860220,0.871870847854587,14983,four21599,0.123592570592858,0.607469512195122
855915,9675768,1608,6665,1453,0,433.3179932,25.5044994,0,0,0,0,0,0,0,974,851618,0.823433578529332,14126,four21600,0.14548870242836,0.607469512195122
822525,9674841,14934,6306,7043,1,1012.1694946,16.460022,0,0,0,0,0,0,0,0,842041,1.06561992515561,9134,four21680,0.0820042756884007,0.607469512195122
843858,9674841,5120,1281,1100,0,284.3105164,8.5221357,0,0,0,0,0,0,0,26298.0004273,860220,0.823433578529332,25869,four21703,0.141807514360968,0.607469512195122
867972,9674841,3104,2698,2892,0,184.0016327,0.2528404,0,37012,9740,0,974,0,26298,14610.0003662,849670,0,6558,four21729,0.010457316978438,1.21493902439024
822525,9673913,14683,6720,6122,1,994.8261108,9.8869352,0,0,0,0,0,0,0,0,817209,1.11405719448086,9989,four21795,0.0884967820389276,0.607469512195122
823453,9673913,14642,7540,5973,1,1077.2958984,21.8230858,0,0,0,0,0,0,0,0,817209,1.06561992515561,10369,four21796,0.143442796708009,0.607469512195122
836438,9672058,6484,7031,4810,1,981.7642212,28.9683285,0,0,0,0,0,0,0,0,851618,1.16249446380611,20842,four22030,0.626825880040023,0.607469512195122
837365,9672058,6278,6538,3923,1,951.5740356,22.307642,0,0,0,0,0,0,0,0,834413,1.16249446380611,21632,four22031,0.624008433756574,0.607469512195122
845713,9672058,1784,1101,1802,0,279.0854187,1.7203672,0,0,0,0,0,0,0,8765.9996643,860220,0.629684501228313,24973,four22040,0.134384019747576,0.607469512195122
837365,9671131,5422,5741,3652,1,909.4729614,16.341917,0,0,0,0,0,0,0,0,851618,1.16249446380611,22123,four22137,0.60880279745685,0.607469512195122
834583,9670203,5074,6048,5123,1,965.8687134,18.8189983,0,0,0,0,0,0,0,0,843015,1.16249446380611,20425,four22238,0.475117671492149,1.82240853658537
837365,9670203,4592,4980,3379,1,636.7161255,18.6175728,0,7792,0,0,0,2922,4870,974,860220,1.11405719448086,22642,four22241,0.708701303889528,0.607469512195122
846640,9668348,1574,256,1908,0,228.9876251,0.8571671,0,2922,2922,0,0,0,0,59414,860220,0.726559039878822,25769,four22452,0.0463000978250882,0.607469512195122
827163,9667421,7421,2209,108,0,444.7280884,16.7526855,0,0,0,0,0,0,0,19479.9995652,858272,2.90623615951529,17840,four22529,0.0609701120190006,0.607469512195122
834583,9666493,1952,2479,1888,0,450.7487488,12.8146448,0,54544,0,29220,18506,6818,0,16557.9997559,851618,0.968745386505096,22963,four22634,0.114572454854258,0.607469512195122
816033,9665566,7912,2294,351,0,676.4013672,11.5432739,0,6818,2922,0,0,2922,974,28245.9997559,847722,2.0343653116607,17840,four22711,0.0352348158391416,0.607469512195122
836438,9665566,152,1356,161,0,326.8526917,4.2064624,0,23376,0,0,11688,0,11688,34089.9990234,836197,0.920308117179841,24921,four22733,0.109009864362022,1.21493902439024
816033,9664638,8245,1394,1243,0,608.9304199,24.4794292,0,1948,0,0,0,0,1948,26298,855350,2.13123985031121,18757,four22807,0.0508011971271143,0.607469512195122
785426,9660929,3487,593,4974,0,800.2828979,1.1556239,0,0,0,0,0,0,0,1947.9999924,823863,1.25936900245663,3824,four23145,0.0016564345019424,1.21493902439024
839220,9789848,1853,2623,5010,0,1017.9319458,0.9524536,0,974,0,0,0,974,0,2922,834413,0,4729,five2773,0.00252882930939517,0.607469512195122
861480,9777791,12414,1776,6309,0,1032.9541016,16.8039989,0,0,0,0,0,0,0,6818.0002136,851618,0.242186346626274,16513,five3863,0.011835657255294,0.607469512195122
822525,9776864,3693,2130,8848,0,1378.1362305,22.1336555,0,0,0,0,0,0,0,0,800004,0.193749077301019,6221,five3906,0.00150457944325072,0.607469512195122
862407,9776864,13729,1636,5035,0,837.28125,24.3497543,0,0,0,0,0,0,0,11688.0001068,834413,0.193749077301019,16408,five3949,0.0205098013289505,0.607469512195122
863335,9776864,14418,829,4244,0,702.0286865,9.9535561,0,974,0,974,0,0,0,15583.9996643,843015,0.242186346626274,17051,five3950,0.015642857562244,0.607469512195122
856842,9775936,10816,948,10072,1,851.5861816,14.8689451,0,0,0,0,0,0,0,6818.0000534,834413,0.048437269325255,12443,five4030,0.0393019504157035,0.607469512195122
862407,9775936,13702,2142,4658,0,807.3551025,18.6221409,0,1948,0,0,0,0,1948,7791.9997559,860220,0.145311807975764,15739,five4036,0.022257902928012,0.607469512195122
863335,9775009,13694,2036,3526,0,724.5682983,10.423357,0,0,0,0,0,0,0,9740.0003052,859246,0.145311807975764,15794,five4126,0.0224545675035629,0.607469512195122
864262,9775009,14392,1431,2612,0,691.1619263,6.50562,0,29220,0,0,9740,14610,4870,13635.9997559,844800,0.09687453865051,16513,five4127,0.0221182407397513,0.607469512195122
863335,9773154,12510,3494,3711,1,674.7579956,8.6709747,0,0,0,0,0,0,0,10714,859246,0.048437269325255,14664,five4313,0.24993027425866,0.607469512195122
864262,9773154,13271,2970,2857,1,640,0,0,0,0,0,0,0,0,15584,843015,0,15436,five4314,0.212989154667616,1.21493902439024
866117,9773154,14850,2013,1440,0,664.8037109,8.1196585,0,0,0,0,0,0,0,16558,859246,0.048437269325255,17026,five4316,0.0359683300115456,0.607469512195122
860552,9772226,9776,2759,6623,1,1177.7486572,43.8556213,0,0,0,0,0,0,0,0,817209,0,11877,five4409,0.192555642860454,0.607469512195122
864262,9772226,12775,3736,3380,1,619.9984741,0.2517227,0,13636,0,974,8766,3896,0,11687.9997559,856324,0,14955,five4413,0.228809140899576,0.607469512195122
866117,9771299,14015,2932,2925,1,622.2241821,8.0633917,0,0,0,0,0,0,0,13635.9995652,847722,0.09687453865051,16197,five4518,0.29271007525449,0.607469512195122
867045,9770371,14552,1768,1939,1,640.9498291,0.5969114,0,0,0,0,0,0,0,9740,860220,0.193749077301019,16720,five4622,0.285490577568311,2.42987804878049
867045,9769444,14284,873,1440,1,700.0717163,17.4268265,0,0,0,0,0,0,0,18506.0006409,849506,0.242186346626274,16434,five4727,0.337789088226174,0.607469512195122
875392,9769444,22445,1148,30,0,633.0318604,7.010725,0,1948,0,0,0,974,974,21427.9991302,860220,0.242186346626274,24556,five4736,0.092313601499897,0.607469512195122
876319,9767589,23142,751,1747,0,689.8005371,10.1161852,0,0,0,0,0,0,0,6818.0001526,834413,0.339060885276784,25196,five4962,0.0835231825729078,0.607469512195122
877247,9766661,24018,1020,2068,0,620.3672485,0.4101059,0,0,0,0,0,0,0,4870,860220,0.290623615951529,26035,five5078,0.0794154646877865,0.607469512195122
878174,9766661,24947,1127,2842,0,646.6907349,14.8947935,0,0,0,0,0,0,0,974,851618,0.290623615951529,26960,five5079,0.123718246124458,1.21493902439024
880029,9766661,26806,2026,2796,0,645.5714722,2.2472856,0,0,0,0,0,0,0,0,860220,0.435935423927293,28811,five5081,0.117839752755764,1.21493902439024
857770,9765734,4530,134,750,1,759.1286011,24.2385406,0,35064,0,0,0,35064,0,7791.9998779,850644,0.048437269325255,6558,five5179,0.199227201611215,0.607469512195122
864262,9765734,11010,863,2546,1,644.2503052,1.3256738,0,3896,0,0,0,2922,974,38960.001709,860220,0.532809962577803,13017,five5186,0.08722867828143,0.607469512195122
871682,9765734,18450,1771,2564,0,640.4297485,18.0640087,0,0,0,0,0,0,0,13635.9995652,847722,0.774996309204077,20425,five5194,0.0527358259140167,1.82240853658537
860552,9764806,7375,30,635,1,746.0440674,6.9687243,0,0,0,0,0,0,0,2922.0001068,860220,0.09687453865051,9274,five5310,0.181664289571341,0.607469512195122
880029,9764806,26805,1544,2708,0,630.5756226,12.8872023,0,0,0,0,0,0,0,1948,860220,0.387498154602038,28162,five5331,0.142849236449676,0.607469512195122
859625,9762951,6953,885,1385,1,1049.586792,40.6010208,0,0,0,0,0,0,0,1948.0000534,860220,0,8550,five5569,0.319492971287796,0.607469512195122
860552,9762951,7819,268,1129,1,1030.4300537,19.6901035,0,0,0,0,0,0,0,6818.0001068,825811,0,9458,five5570,0.164258508803236,0.607469512195122
861480,9762951,8670,180,873,1,979.8613281,30.9798584,0,0,0,0,0,0,0,29220.0008545,851618,0,10369,five5571,0.19481362333,0.607469512195122
861480,9762024,9001,692,1768,1,1089.2475586,27.2490349,0,0,0,0,0,0,0,29219.9997559,825811,0,10574,five5703,0.132196726961061,0.607469512195122
874464,9762024,21528,1236,295,0,632.6265259,3.1343749,0,1948,0,974,0,974,0,27272.0004273,860220,0.532809962577803,23353,five5717,0.0566735280577004,0.607469512195122
874464,9757387,22785,3173,3911,0,625.0939331,0.6484488,0,0,0,0,0,0,0,1948,843015,0.145311807975764,23935,five6412,0.0558078616290792,0.607469512195122
874464,9756459,23138,3865,4763,0,619.314209,1.0554523,0,0,0,0,0,0,0,4870,851618,0.242186346626274,23187,five6557,0.0441382588162691,0.607469512195122
859625,9754604,12090,6751,9395,1,920.0699463,8.716547,0,0,0,0,0,0,0,974,834413,0.242186346626274,13181,five6833,0.0868648793989021,0.607469512195122
860552,9754604,12847,5916,8766,1,727.0795288,19.3450146,0,0,0,0,0,0,0,9739.9995652,851618,0.09687453865051,13787,five6834,0.145974420411075,1.21493902439024
860552,9753677,13392,6145,8949,1,767.4073486,29.3333473,0,0,0,0,0,0,0,7792,860220,0.145311807975764,14487,five6982,0.212572980932933,0.607469512195122
861480,9753677,14117,5257,8066,1,689.5484619,28.9507504,0,0,0,0,0,0,0,17531.9997559,834413,0.145311807975764,15098,five6983,0.198626145083387,1.21493902439024
877247,9753677,26832,5307,3911,0,550.7449951,13.6004295,0,0,0,0,0,0,0,10713.9996643,851618,0.726559039878822,19299,five7000,0.0477020336876701,0.607469512195122
865190,9752749,17460,2068,4607,0,587.444458,4.6533718,0,5844,3896,0,1948,0,0,12662.0001068,833112,0.145311807975764,18409,five7138,0.0192408104662964,0.607469512195122
866117,9752749,18119,1281,3694,0,580,0,0,4870,3896,974,0,0,0,10713.9997559,844800,0.242186346626274,19120,five7139,0.0213533922094344,0.607469512195122
