A128,A129,A130,A154,A347,A361,A362,PMI,toPeru.km,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
7760,2715,6171,0,0,365.324402,6.046303,1,12.88497,974,0,974,0,0,0,16558,858272,1.210932,23187,five23188,0.0432220096436885,1
6854,2201,5361,0,0,319.758759,1.133816,1,12.09287,1948,0,1948,0,0,0,22402.000246,858272,1.162494,23463,five23189,0.0415046124159325,1
5954,1343,4596,0,0,352.440521,21.395559,1,11.32134,7792,0,0,0,0,7792,35064.000246,834896,1.162494,23773,five23190,0.065320440605099,1
5066,615,3904,0,0,293.347168,5.115237,1,10.57491,10714,974,3896,1948,2922,974,24350.000246,847722,1.162494,24114,five23191,0.0675448819343628,1
4223,161,3345,0,0,281.178894,3.066815,1,9.85925,25324,5844,974,0,9740,8766,27272,845774,1.162494,24486,five23192,0.0699114721086704,1
3383,212,2911,0,0,276.85498,1.413975,1,9.13462,7792,4870,0,974,1948,0,11687.999561,857298,1.210932,24886,five23193,0.110053266708172,1
2604,607,2495,0,0,268.044495,1.084343,1,8.29564,21428,0,4870,11688,0,4870,8765.999565,847558,1.210932,25315,five23194,0.123572476249811,1
1963,1047,2066,0,0,271.001007,0.037866,1,7.47759,9740,0,0,6818,0,2922,16558.000103,840093,1.162494,25769,five23195,0.107109619884603,1
1629,787,1860,0,0,271.817535,4.104703,1,6.68816,11688,974,2922,0,6818,974,15584,849670,1.017183,26249,five23196,0.148341491681469,1
1785,740,1953,0,0,259.194611,4.798981,1,5.93877,56492,0,0,22402,25324,8766,12662,830517,0.774996,26752,five23197,0.169580455542796,1
2333,120,2214,0,0,279.894196,0.866755,1,5.24662,2922,974,1948,0,0,0,14610.000431,841067,0.629685,27278,five23198,0.160993469454986,1
2910,890,2779,0,0,304.586395,4.538086,1,4.6374,974,974,0,0,0,0,16557.999561,860220,0.435935,27824,five23199,0.177678871982499,1
3414,1279,3415,0,0,361.180878,13.528838,1,3.93497,0,0,0,0,0,0,10714.000305,859246,0.290624,28390,five23200,0.241547314196736,1
3951,930,4052,0,0,557.285278,39.586292,1,3.34408,0,0,0,0,0,0,9740.000305,860220,0.339061,28975,five23201,0.385557907828653,1
4003,1047,4690,0,0,424.331299,27.202257,1,2.93295,0,0,0,0,0,0,9739.999756,860220,0,29577,five23202,0.350173322630266,1
4034,1566,5084,0,0,399.251892,17.135101,1,2.62331,3896,0,0,0,2922,974,5844,849670,0,30196,five23203,0.285598377613647,1
4260,2143,5351,0,0,332.535706,9.87525,1,2.07391,974,0,0,0,0,974,974,838145,0,30830,five23204,0.262280358903808,1
4628,2887,5635,0,0,266.698334,8.403234,1,1.31166,0,0,0,0,0,0,0,843015,0,31479,five23205,0.272069855245838,1
5075,3669,5933,0,0,240,0,1,0.92748,974,0,0,0,0,974,0,860220,0,32142,five23206,0.22651516054803,1
3951,1400,6402,0,0,800.118347,11.029555,0,22.96334,0,0,0,0,0,0,3896.000053,860220,0.726559,23646,five23261,0.0407339675418267,0.662797125483693
4624,502,6011,0,0,575.229919,18.057266,0,22.33669,3896,0,0,0,3896,0,3895.999908,833439,0.678122,23481,five23262,0.0676532017877881,0.662797125483693
5375,391,5743,0,0,412.533905,18.056877,0,21.73156,0,0,0,0,0,0,3895.999908,834413,0.823434,23353,five23263,0.0802239017322595,0.662797125483693
12260,1913,5299,0,0,953.891541,22.369623,1,17.91263,0,0,0,0,0,0,0,817209,0.484373,23205,five23271,0.0390657083856673,1
13040,1451,5299,0,0,799.518311,20.524134,1,17.49967,0,0,0,0,0,0,1948,843015,0.53281,23187,five23272,0.0475631181932973,1
13414,1158,5457,0,0,448.98288,6.509106,1,16.72039,3896,974,0,974,974,974,2922,830517,0.53281,23205,five23273,0.044460120990896,1
12502,1207,5763,0,0,360.047546,1.633196,1,15.95698,6818,5844,974,0,0,0,3896,847722,0.629685,23261,five23274,0.045816823943486,1
11593,1617,6194,0,0,501.686584,10.793592,1,15.21181,0,0,0,0,0,0,3896.000053,851618,0.823434,23353,five23275,0.0508974503836752,1
10688,2330,6726,0,0,820.383972,13.894416,1,14.48771,0,0,0,0,0,0,4870.000053,842041,0.823434,23481,five23276,0.0348451084311183,1
9788,2571,7318,0,0,511.847046,8.184244,1,13.78799,0,0,0,0,0,0,1948.000053,860220,0.968745,23646,five23277,0.0488758037003949,1
8893,3006,7434,0,0,520.601013,18.826744,1,13.11656,0,0,0,0,0,0,974,851618,1.114057,23845,five23278,0.0680166853069779,1
8006,3421,6648,0,0,381.38974,16.129965,1,12.44346,974,0,0,974,0,0,16558,851618,1.162494,24078,five23279,0.0565505077179265,1
7131,2634,5903,0,0,301.612671,3.286971,1,11.6213,12662,974,1948,7792,974,974,22402.000492,857298,1.162494,24345,five23280,0.0445371245438019,1
6271,1930,5219,0,0,280.831238,1.747324,1,10.81619,1948,0,1948,0,0,0,22401.999754,841714,1.162494,24643,five23281,0.0494386678889303,1
5435,1355,4620,0,0,280,-0.027347,1,10.03224,28246,0,0,3896,9740,14610,24349.999754,844800,1.162494,24973,five23282,0.0538962664392676,1
4659,1081,4159,0,0,321.389252,2.118721,1,9.27481,23376,6818,0,0,7792,8766,25324.000431,850480,1.162494,25332,five23283,0.0633242985801933,1
3914,1140,3743,0,0,327.737793,2.059938,1,8.55095,10714,0,974,5844,3896,0,8765.999664,833112,1.162494,25719,five23284,0.0953824666608337,1
3265,1406,3313,0,0,277.947571,0.623456,1,7.86993,974,0,974,0,0,0,4869.999908,845610,1.114057,26134,five23285,0.122759674919271,1
2781,1400,2931,0,0,310.852905,4.832853,1,7.06348,9740,974,0,3896,4870,0,11688.000103,848696,1.06562,26575,five23286,0.131364481222914,1
2556,750,2790,0,0,312.760193,1.691687,1,6.22173,974,974,0,0,0,0,9740,846748,0.871871,27040,five23287,0.146630449778774,1
2658,30,2872,0,0,252.104004,9.51499,1,5.40809,9740,0,0,1948,5844,1948,15584,832301,0.678122,27529,five23288,0.191878268931145,1
3053,429,3065,0,0,318.966339,0.639273,1,4.6374,4870,0,0,2922,974,974,9740.000427,827595,0.484373,28039,five23289,0.159620964822922,1
3648,1060,3494,0,0,321.716339,9.170643,1,3.93497,0,0,0,0,0,0,13635.999561,860220,0.290624,28571,five23290,0.213208141979258,1
4201,1928,4094,0,0,471.319061,29.442831,1,3.34408,0,0,0,0,0,0,5844.000053,843015,0.193749,29123,five23291,0.325481182421254,1
4718,1860,4730,0,0,643.595032,33.407204,1,2.62331,0,0,0,0,0,0,5844.000053,860220,0,29693,five23292,0.334310909999883,1
4931,1936,5367,0,0,698.466003,29.188902,1,2.07391,0,0,0,0,0,0,5844,860220,0,30281,five23293,0.284612128317593,1
4956,2313,5967,0,0,464.386505,33.865437,1,1.85496,0,0,0,0,0,0,4870,851618,0,30886,five23294,0.381278281410979,1
5143,2850,6242,0,0,439.112061,26.430885,1,1.31166,0,0,0,0,0,0,0,860220,0,31507,five23295,0.361001829111572,1
4684,763,7233,0,0,723.134094,9.970416,0,22.29814,0,0,0,0,0,0,2922,860220,0.678122,24556,five23350,0.0463614929319444,1.32559425096739
12522,2684,6226,0,0,1004.290527,25.463287,1,17.05152,0,0,0,0,0,0,0,834413,0.484373,24132,five23360,0.041411262900161,1
13408,2333,6226,0,0,649.329041,19.392996,1,16.72039,0,0,0,0,0,0,8766,833439,0.581247,24114,five23361,0.0416366217552494,1
13622,2066,6361,0,0,716.689697,25.416405,1,16.22428,974,0,0,974,0,0,8766.000107,843015,0.484373,24132,five23362,0.0513690692816189,1
12725,2110,6625,0,0,414.730072,16.977072,1,15.43635,1948,0,0,0,0,1948,9740.000107,601990,0.629685,24185,five23363,0.0202846493818342,1
11833,2401,7004,0,0,491.801331,25.965919,1,14.66475,0,0,0,0,0,0,9739.999664,860220,0.774996,24274,five23364,0.0738988925006256,1
10947,2930,7480,0,0,770.468506,13.258895,1,13.91221,0,0,0,0,0,0,9739.999565,851618,0.774996,24398,five23365,0.032843815636783,1
10070,3463,8030,0,0,827.097961,18.263567,1,13.18197,0,0,0,0,0,0,973.999992,860220,0.920308,24556,five23366,0.0445725492717447,1
9203,3797,7944,0,0,628.17865,20.851219,1,12.47797,0,0,0,0,0,0,974,834413,1.06562,24748,five23367,0.0575772517949506,1
8349,3940,7214,0,0,439.81015,3.753691,1,11.8049,0,0,0,0,0,0,17532,860220,1.162494,24973,five23368,0.034013234216289,1
7514,3245,6534,0,0,324.772339,5.357193,1,11.16834,23376,5844,0,8766,8766,0,23376.000215,834086,1.162494,25230,five23369,0.0391060731596826,1
6703,2629,5922,0,0,310.569214,2.956924,1,10.36955,8766,1948,3896,0,2922,0,27271.999508,826621,1.162494,25518,five23370,0.0388473736464001,1
5928,2217,5402,0,0,333.243073,4.88132,1,9.549,15584,5844,974,4870,3896,0,34089.999508,838956,1.162494,25836,five23371,0.0422919478512224,1
5226,2010,4990,0,0,331.641602,8.436675,1,8.74983,11688,974,974,2922,6818,0,29220.000431,853402,1.162494,26183,five23372,0.0649438334719053,1
4575,2061,4569,0,0,344.754547,1.513157,1,7.97849,9740,0,974,974,7792,0,14609.999666,831327,1.114057,26559,five23373,0.0736988691333023,1
4033,1529,4145,0,0,300.270691,3.871015,1,7.24385,26298,2922,2922,0,8766,11688,7792.000152,844800,1.017183,26960,five23374,0.122632953405293,1
3652,715,3827,0,0,327.02832,0.711486,1,6.55828,16558,974,0,14610,0,974,15583.999561,840904,0.920308,27388,five23375,0.105885205659069,1
3484,94,3720,0,0,316.950806,5.152353,1,5.8659,5844,0,0,5844,0,0,11687.999882,851618,0.726559,27839,five23376,0.163654536455133,1
3559,474,3797,0,0,292.742004,1.369695,1,4.99464,2922,0,0,1948,0,974,10713.999878,805684,0.484373,28314,five23377,0.141001370180509,1
3864,1256,3952,0,0,328.289001,12.463729,1,4.14782,0,0,0,0,0,0,10713.999878,851618,0.339061,28811,five23378,0.22491580507669,1
4350,1692,4293,0,0,400.567017,8.098736,1,3.34408,0,0,0,0,0,0,9740,860220,0.193749,29329,five23379,0.197288772075068,1
4957,2352,4794,0,0,552.775024,18.954575,1,2.62331,0,0,0,0,0,0,1948,860220,0,29867,five23380,0.26324983611524,1
5476,2790,5409,0,0,873.230408,24.087044,1,2.07391,0,0,0,0,0,0,974,860220,0,30423,five23381,0.211672234965532,1
5859,2851,6045,0,0,582.505737,22.791414,1,1.31166,0,0,0,0,0,0,974,860220,0,30997,five23382,0.274471896691926,1
5880,3126,6682,0,0,777.27655,26.574751,1,0.92748,0,0,0,0,0,0,0,851618,0,31588,five23383,0.242609775743145,1
5982,524,7776,0,0,527.687378,28.094141,0,20.98649,0,0,0,0,0,0,0,860220,0.53281,25315,five23440,0.120565413123028,0.662797125483693
13707,3216,7154,0,0,797.473389,27.274538,1,15.84879,0,0,0,0,0,0,8766,860220,0.629685,25041,five23450,0.0463727844860565,1
13888,2988,7272,0,0,755.399536,27.556093,1,15.54741,0,0,0,0,0,0,8766,848696,0.53281,25059,five23451,0.0492589685935403,1
13010,3018,7504,0,0,533.416992,31.999945,1,14.95517,11688,2922,0,1948,2922,3896,11688,845774,0.581247,25110,five23452,0.0730032949880488,1
12139,3255,7840,0,0,473.893188,28.408859,1,14.15738,974,0,0,0,974,0,9740,860220,0.726559,25196,five23453,0.0775160864936747,1
11277,3669,8268,0,0,743.40802,16.848186,1,13.37631,0,0,0,0,0,0,9740,860220,0.774996,25315,five23454,0.0375576979361587,1
10428,4244,8774,0,0,956.604309,31.128576,1,12.6151,0,0,0,0,0,0,974,851618,0.823434,25467,five23455,0.0544212126690361,1
9593,4640,8525,0,0,694.844116,15.636997,1,11.87755,0,0,0,0,0,0,974,860220,0.968745,25652,five23456,0.0482220487545597,1
8778,4560,7849,0,0,486.870758,5.751672,1,11.16834,11688,0,974,0,10714,0,4870,832465,1.06562,25869,five23457,0.040733137603843,1
7987,3931,7229,0,0,421.487854,9.871127,1,10.49324,0,0,0,0,0,0,10713.999754,860220,1.06562,26118,five23458,0.0592637877688478,1
7230,3434,6681,0,0,401.843445,6.117822,1,9.85925,1948,0,0,0,1948,0,10714.000122,850480,1.114057,26396,five23459,0.0591667252182704,1
6518,3092,6225,0,0,340.832001,3.526502,1,9.13462,3896,974,1948,0,0,974,16558.000118,850480,1.162494,26704,five23460,0.0579178295341978,1
5887,2440,5822,0,0,350.966858,8.767493,1,8.29564,0,0,0,0,0,0,19479.999148,851618,1.114057,27040,five23461,0.0760580702043404,1
5316,1606,5393,0,0,362.885223,1.588575,1,7.47759,0,0,0,0,0,0,17531.999754,853402,1.017183,27403,five23462,0.0762818799136702,1
4858,933,4997,0,0,324.938446,6.029284,1,6.68816,20454,7792,974,0,11688,0,11688.000303,789609,0.871871,27793,five23463,0.0989148320895913,1
4547,268,4736,0,0,340.991638,2.995854,1,5.93877,6818,0,0,0,6818,0,18505.999561,858272,0.726559,28208,five23464,0.11799329326415,1
4473,655,4723,0,0,297.951996,0.613145,1,4.6374,974,0,0,974,0,0,10713.999561,830353,0.387498,29108,five23466,0.144996747049223,1
4719,1565,4854,0,0,358.452911,9.067618,1,3.8241,1948,1948,0,0,0,0,7792.000053,849670,0.242186,29592,five23467,0.20024358745931,1
5124,2476,5136,0,0,461.9104,13.579168,1,2.93295,0,0,0,0,0,0,7792.000053,860220,0,30096,five23468,0.216208310345499,1
6766,3772,6724,0,0,1246.407227,36.530407,1,0.92748,0,0,0,0,0,0,0,843015,0,31724,five23471,0.173420424282964,1
13216,4392,8082,0,0,1040.080322,25.440266,0,15.35253,0,0,0,0,0,0,0,834413,0.53281,25986,five23537,0.0340621642223481,0.662797125483693
14060,4098,8082,0,0,840.914795,20.292896,0,14.98391,0,0,0,0,0,0,8766,843015,0.581247,25969,five23538,0.0304495397625533,1.32559425096739
14211,3913,8187,0,0,730.704712,18.881834,1,14.66475,7792,0,1948,0,5844,0,8766,850644,0.484373,25986,five23539,0.0362754133277994,1
13354,3937,8394,0,0,487.156586,9.69248,1,14.39837,1948,974,0,0,0,974,15584,851454,0.484373,26035,five23540,0.0325013848729319,1
12507,4141,8696,0,0,725.36322,22.217089,1,13.69409,0,0,0,0,0,0,8766,860220,0.581247,26118,five23541,0.0451668368271806,1
10055,5511,9164,0,0,611.45874,13.075684,1,11.32134,0,0,0,0,0,0,0,851618,0.774996,26559,five23544,0.0483932383527208,1
9280,5239,8538,0,0,484.155487,16.902771,1,10.57491,2922,0,0,0,2922,0,4870,860220,0.968745,26768,five23545,0.0651376218839638,1
8536,4553,7972,0,0,406.181885,8.054852,1,9.85925,0,0,0,0,0,0,10713.999561,860220,0.968745,27008,five23546,0.0554303422512226,1
7832,3699,7479,0,0,381.096741,2.706819,1,9.18159,8766,0,0,3896,1948,2922,11687.999561,843826,1.017183,27278,five23547,0.0513296629643781,1
7180,2858,7057,0,0,388.95752,10.163749,1,8.55095,8766,0,0,8766,0,0,17531.999561,855350,1.114057,27575,five23548,0.068326459472895,1
6612,2100,6646,0,0,399.832947,15.276447,1,7.86993,0,0,0,0,0,0,19480.000215,860220,1.06562,27901,five23549,0.0921501504664207,1
6110,1312,6225,0,0,397.890289,2.326832,1,7.06348,31168,2922,8766,4870,13636,974,20453.999333,828078,0.920308,28253,five23550,0.063777127972818,1
5716,394,5872,0,0,358.783661,1.629733,1,6.22173,15584,0,4870,974,8766,974,11688,837171,0.726559,28631,five23551,0.103829490204762,1
5454,108,5652,0,0,323.618073,1.375107,1,5.40809,1948,0,1948,0,0,0,12661.999754,655551,0.581247,29034,five23552,0.0580747289961771,1
5343,483,5580,0,0,322.724945,3.78707,1,4.6374,2922,0,0,0,2922,0,5844.000152,858272,0.339061,29461,five23553,0.180654685003086,1
5392,1082,5648,0,0,366.098999,14.378187,1,3.93497,974,0,0,0,0,974,3896.000053,858272,0.193749,29910,five23554,0.249872649875236,1
12917,5013,9537,0,0,648.495239,16.979347,0,13.18197,974,0,0,0,0,974,8765.999878,860220,0.484373,27040,five23629,0.039824889189386,0.662797125483693
10560,6096,9827,0,0,814.500488,9.676923,1,10.81619,0,0,0,0,0,0,0,851618,0.629685,27466,five23632,0.0328829426124896,1
9825,5183,9246,0,0,609.71814,20.325663,1,10.03224,0,0,0,0,0,0,974,860220,0.871871,27669,five23633,0.0697667035857252,1
9126,4272,8726,0,0,487.078705,8.538474,1,9.27481,0,0,0,0,0,0,973.999992,859246,0.871871,27901,five23634,0.0659958235758815,1
8471,3370,8277,0,0,445.602692,23.853022,1,8.55095,1948,0,974,974,0,0,973.999992,848532,0.968745,28162,five23635,0.125315723578892,1
7872,2490,7862,0,0,446.736847,4.082644,1,7.86993,0,0,0,0,0,0,5844.000053,860220,1.06562,28451,five23636,0.0711737096395001,1
7358,1663,7446,0,0,415.96994,7.029761,1,7.24385,11688,0,0,2922,0,8766,7791.999756,854376,1.017183,28766,five23637,0.0901788193185383,1
6910,823,7043,0,0,400.071228,0.477662,1,6.55828,37986,974,974,3896,32142,0,10713.999878,831974,0.823434,29108,five23638,0.078736034241903,1
6564,84,6733,0,0,338.374725,1.740194,1,5.8659,9740,2922,3896,0,0,2922,11687.999512,825647,0.678122,29475,five23639,0.101241499477019,1
6337,657,6542,0,0,344.973145,4.125337,1,4.99464,5844,0,1948,0,3896,0,11687.999756,849670,0.435935,29867,five23640,0.13231818406186,1
6242,1301,6480,0,0,389.15921,13.159417,1,4.14782,0,0,0,0,0,0,5844.000152,860220,0.242186,30281,five23641,0.206599860493191,1
6284,1734,6543,0,0,489.958191,13.321335,1,3.34408,0,0,0,0,0,0,3896.000053,860220,0,30719,five23642,0.209099116642191,1
6462,2375,6653,0,0,733.083313,28.61375,0,2.62331,0,0,0,0,0,0,973.999992,843015,0,31177,five23643,0.242948970085793,0.662797125483693
9785,4115,9531,0,0,695.792847,16.060112,1,8.74983,0,0,0,0,0,0,974,851618,0.871871,28796,five23721,0.0621425019464203,1
9178,3195,9109,0,0,551.111755,5.675413,1,7.97849,0,0,0,0,0,0,974,860220,0.871871,29049,five23722,0.0653016451913114,1
8628,2274,8684,0,0,480.329071,2.797655,1,7.24385,0,0,0,0,0,0,5844,860220,1.017183,29329,five23723,0.0657059887616201,1
8162,1388,8277,0,0,454.993744,17.305393,1,6.55828,4870,0,0,1948,974,1948,7792.000107,858272,0.968745,29635,five23724,0.121991187564094,1
7760,474,7907,0,0,438.234955,1.303941,1,5.93877,10714,974,3896,5844,0,0,10714.000213,836844,0.726559,29967,five23725,0.0803404132496996,1
7454,379,7632,0,0,340.230133,1.652756,1,5.24662,11688,0,974,4870,5844,0,9740.000305,826621,0.53281,30324,five23726,0.103967674000883,1
7255,1194,7464,0,0,388.163788,6.482133,1,4.6374,0,0,0,0,0,0,9740.000213,860220,0.290624,30705,five23727,0.140219143940543,1
7172,1944,7410,0,0,472.668671,16.24502,1,3.8241,0,0,0,0,0,0,5844.000107,860220,0.096875,31108,five23728,0.195482276760519,1
7209,2535,7468,0,0,653.060181,34.284805,1,2.93295,0,0,0,0,0,0,3896,860220,0,31534,five23729,0.282590828590758,1
7364,3042,7573,0,0,821.321167,17.552992,0,2.07391,0,0,0,0,0,0,974,851618,0,31981,five23730,0.152491088888152,0.662797125483693
9921,3058,9941,0,0,747.781555,31.921541,1,7.47759,0,0,0,0,0,0,5844,851618,0.774996,29939,five23815,0.104530683752828,1
9415,2140,9512,0,0,557.080383,14.795772,1,6.68816,0,0,0,0,0,0,7792,860220,0.871871,30210,five23816,0.0865850792576674,1
8989,1247,9119,0,0,449.300751,2.964826,1,5.93877,5844,0,0,4870,974,0,9739.999565,856324,0.823434,30508,five23817,0.0754636458414739,1
8627,331,8784,0,0,422.897644,8.319124,1,5.24662,18506,8766,2922,0,0,6818,11687.999561,830353,0.581247,30830,five23818,0.100051899418262,1
8352,569,8538,0,0,366.705231,11.457632,1,4.6374,974,0,974,0,0,0,7792.000053,856324,0.387498,31177,five23819,0.158095046198383,1
8175,1480,8388,0,0,445.383209,6.791975,1,3.93497,0,0,0,0,0,0,5844,860220,0.193749,31547,five23820,0.139849618674253,1
8101,2401,8340,0,0,673.986145,8.484613,1,3.34408,0,0,0,0,0,0,3896,860220,0.048437,31940,five23821,0.120162861805958,1
8134,3244,8391,0,0,665.710022,28.605385,1,2.62331,0,0,0,0,0,0,1948,851618,0,32355,five23822,0.221159869263166,1
10694,2757,10762,0,0,962.824097,26.31049,1,7.06348,0,0,0,0,0,0,5844.000213,851618,0.678122,30830,five23908,0.0677735166572389,1
10226,1899,10344,0,0,628.2005,21.697872,1,6.22173,0,0,0,0,0,0,6817.999817,860220,0.726559,31094,five23909,0.103902572972145,1
9836,1064,9977,0,0,486.422729,4.311715,1,5.40809,0,0,0,0,0,0,6817.999817,851618,0.726559,31383,five23910,0.0794841547561375,1
9505,201,9672,0,0,410.132019,6.082387,1,4.6374,4870,0,974,1948,1948,0,6818.000107,832301,0.53281,31697,five23911,0.105030218545768,1
9257,700,9448,0,0,413.684174,13.298916,1,3.93497,5844,0,0,5844,0,0,2922,860220,0.339061,32035,five23912,0.172664144153905,1
9097,1618,9313,0,0,489.557495,18.120621,1,3.34408,0,0,0,0,0,0,974,851618,0,32395,five23913,0.200156574123925,1
9031,2537,9270,0,0,788.015625,32.229099,1,2.62331,0,0,0,0,0,0,0,851618,0,32778,five23914,0.217043363456221,1
9061,3457,9316,0,0,1070.592041,7.354998,1,2.07391,0,0,0,0,0,0,0,825811,0,33182,five23915,0.0630468190572716,1
11056,1548,11185,0,0,499.997864,14.579829,1,5.8659,11688,0,0,5844,0,5844,9739.999817,856324,0.581247,31981,five24003,0.091891329087461,1
10696,713,10846,0,0,426.313812,5.626246,1,4.99464,3896,974,0,974,1948,0,7791.999817,836197,0.581247,32262,five24004,0.0844615536568536,1
10393,123,10566,0,0,456.284607,16.713324,1,4.14782,1948,0,0,974,974,0,5844.000107,850644,0.435935,32567,five24005,0.150429588409346,1
10166,977,10362,0,0,517.841125,7.285853,1,3.34408,0,0,0,0,0,0,1948,860220,0,32896,five24006,0.135660080941539,1
10021,1839,10239,0,0,651.237183,30.783014,1,2.62331,0,0,0,0,0,0,0,860220,0,33247,five24007,0.239766254027022,1
9961,2713,10200,0,0,682.545044,13.41191,1,2.07391,0,0,0,0,0,0,0,851618,0,33620,five24008,0.133374237356845,1
11567,420,11725,0,0,495.104004,23.400314,1,4.6374,23376,0,0,9740,13636,0,5843.999817,860220,0.484373,33143,five24098,0.156283461117962,1
11287,465,11467,0,0,478.178497,1.815989,1,3.8241,3896,0,3896,0,0,0,5844.000107,846748,0.339061,33440,five24099,0.0864975578466127,1
11079,1328,11279,0,0,562.65625,17.149082,1,2.93295,0,0,0,0,0,0,1948,860220,0,33760,five24100,0.161714263109059,1
10946,2190,11166,0,0,746.304382,23.656828,1,2.07391,0,0,0,0,0,0,0,843015,0,34103,five24101,0.155714033404358,1
8631,284,1142,1,0,800,0,0,14.18772,12662,0,0,0,8766,3896,33116.000728,860220,0.920308,6752,five26587,0.0207309580460712,0.662797125483693
7714,577,997,1,0,849.755432,6.944168,0,14.03533,0,0,0,0,0,0,33115.999394,842041,0.678122,6558,five26673,0.0255756248909928,0.662797125483693
4228,5167,9266,1,0,1660.10022,20.050877,0,79.48784,0,0,0,0,0,0,0,817209,0.435935,8347,six8380,0.000793334381301686,0.662797125483693
2665,1462,5711,1,0,1211.963379,24.743925,0,78.31034,0,0,0,0,0,0,1948,825811,0.53281,4147,six8896,0.00267030910131778,0.662797125483693
24246,2837,8978,0,1,705.05658,16.715862,0,66.57863,0,0,0,0,0,0,0,843015,0.484373,20739,six9106,0.0372948011409509,0.662797125483693
25026,2058,9287,0,1,572.620117,13.883502,0,65.70072,0,0,0,0,0,0,0,851618,0.484373,21652,six9278,0.0452156685457381,0.662797125483693
