A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,toPeru.within10km,distance,weights
2436,1701,11743,1,0,964.963867,24.105843,0,5844,0,0,0,974,4870,3896.000053,842041,2.712487,11168,four22787,0,0.0980784663876495,0.620689655172414
1247,1314,10657,1,0,842.851807,23.633745,0,1948,0,0,0,0,1948,3896.000053,842041,1.210932,10574,four22879,0,0.0715294836191234,1.24137931034483
1866,960,11424,1,0,589.694885,22.459696,0,0,0,0,0,0,0,4870.000053,834413,1.840616,11168,four22880,0,0.0794472345468977,0.310344827586207
432,1797,10331,0,0,1163.665283,28.028862,0,12662,0,9740,1948,0,974,2921.999908,817209,5.618723,9458,four23334,0,6.78776279154632e-05,0.310344827586207
4571,7852,12048,1,0,1813.064575,27.729181,0,0,0,0,0,0,0,2922.000053,780852,8.767146,4147,four23876,0,0.313146690759385,0.620689655172414
17682,6792,13002,1,0,2396.78833,19.542543,0,0,0,0,0,0,0,0,774198,4.892164,2932,four26429,1,0.387121544123102,0.310344827586207
20934,210,24126,1,0,1200,0,0,6818,0,0,3896,0,2922,0,851618,1.549993,12374,four26441,1,0.715002293324354,5.89655172413793
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,0,825811,5.279662,14035,four26531,1,0.951982508334349,20.7931034482759
18113,7375,15047,1,0,2055,16.573803,0,0,0,0,0,0,0,0,782800,1.307806,2932,four26605,1,0.619445277928768,0.310344827586207
18419,7500,16133,1,0,1864.886353,15.570541,0,0,0,0,0,0,0,0,800004,0,3709,four26692,1,0.736172138414097,0.931034482758621
12553,8677,9577,0,0,2512.182373,13.676023,0,0,0,0,0,0,0,0,662369,3.874982,5938,four27848,0,5.95033528090594e-06,0.310344827586207
11566,1092,17503,1,0,1816.979736,33.747799,0,974,974,0,0,0,0,0,817209,0.242186,16197,five1791,0,0.280857794365729,0.310344827586207
5250,7032,13329,1,0,1491.324829,11.524573,0,974,0,0,0,974,0,0,800004,0.242186,8798,five3301,0,0.111343771131788,0.310344827586207
2738,4326,12352,1,0,1191.429688,1.699764,0,7792,5844,0,1948,0,0,37985.998296,824346,1.114057,4147,five6519,0,0.0168806765410835,0.310344827586207
4618,6694,11269,1,0,1185.972168,3.553416,0,0,0,0,0,0,0,24350.000852,849670,3.584358,5938,five6522,0,0.0321366780772748,0.310344827586207
3576,3838,12647,1,0,1287.697754,11.768747,0,1948,974,974,0,0,0,21428.000215,818502,1.162494,4994,five6665,0,0.0543153949192359,0.310344827586207
5164,6323,11976,1,0,1204.875366,10.456621,0,0,0,0,0,0,0,23376.000636,860220,6.103096,6558,five6668,0,0.0722442539285298,0.931034482758621
6673,6046,10959,1,0,1200.001221,0.057632,0,35064,29220,0,3896,0,1948,10713.999817,840093,6.878092,7978,five6670,0,0.0188913521243076,0.620689655172414
5820,5880,12731,1,0,1340.524292,13.352295,0,974,0,974,0,0,0,6818.000152,844800,9.057769,7243,five6814,0,0.13100001260664,0.620689655172414
6477,6694,12229,1,0,1343.191406,10.793045,0,974,0,974,0,0,0,8765.999817,848696,10.46245,7869,five6815,0,0.0938510844665233,0.310344827586207
7705,4117,15579,1,0,1261.493896,24.976841,0,0,0,0,0,0,0,4870,817209,4.359354,9134,five7266,0,0.366108831297426,0.931034482758621
8595,5974,14694,1,0,1657.51355,22.600452,0,0,0,0,0,0,0,0,825811,10.510887,10032,five7268,0,0.291675981543259,0.310344827586207
8229,4002,15899,1,0,1191.258057,1.027221,0,0,0,0,0,0,0,4870,843015,3.342172,9989,five7421,0,0.0760808725187971,0.310344827586207
8935,4743,15938,1,0,1336.070312,16.75445,0,0,0,0,0,0,0,0,817209,6.103096,10369,five7422,0,0.246680190020696,1.55172413793103
8372,3453,16203,1,0,1278.717407,21.42882,0,0,0,0,0,0,0,0,843015,1.404681,10855,five7577,0,0.342150258252669,0.931034482758621
9284,4266,16773,1,0,1420.216553,20.919376,0,0,0,0,0,0,0,0,817209,2.906236,11206,five7578,0,0.329980789950689,0.310344827586207
9502,3951,17317,1,0,1563.774048,21.056286,0,0,0,0,0,0,0,0,825811,1.259369,12057,five7735,0,0.33037912376857,0.620689655172414
40157,737,7530,1,0,378.66153,7.748136,0,0,0,0,0,0,0,10714,859246,0.629685,11206,five10656,0,0.00141174653487445,0.931034482758621
45793,3428,5606,1,0,330.531921,9.167997,0,0,0,0,0,0,0,2922,860220,1.017183,12092,five12785,0,0.00135531682282753,0.310344827586207
44958,2511,5919,1,0,346.303284,7.009006,0,0,0,0,0,0,0,4870,860220,0.920308,13017,five12966,0,0.00087873230027453,0.310344827586207
49443,4362,9198,0,0,262.847992,0.950969,0,0,0,0,0,0,0,974,860220,0.484373,13017,five14990,0,2.101899878337e-06,1.86206896551724
17682,6792,13002,1,0,2396.78833,19.542543,0,0,0,0,0,0,0,0,774198,5.715598,2932,five26429,1,0.388005565871629,0.931034482758621
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,974,825811,9.251518,14035,five26531,1,0.951367918597722,12.7241379310345
18113,7375,15047,1,0,2055,16.573803,0,0,0,0,0,0,0,0,782800,1.792179,2932,five26605,1,0.619961595044839,0.931034482758621
19233,6571,17044,1,0,1639.063965,17.959209,0,0,0,0,0,0,0,0,791402,0.581247,4637,five26693,1,0.794400481074778,0.310344827586207
20057,5641,17957,1,0,1568.099976,11.291934,0,0,0,0,0,0,0,0,817209,0.193749,5564,five26694,1,0.736243902735482,0.310344827586207
7298,4879,12638,1,0,1209.877441,11.53237,0,0,0,0,0,0,0,6818,834413,0.435935,12615,six1865,0,0.0452973730417677,0.310344827586207
32982,3019,5251,1,0,535.169312,21.87236,0,0,0,0,0,0,0,0,860220,0.629685,11168,six6140,0,0.00578330611701241,0.310344827586207
36637,523,2797,1,0,503.2612,10.372951,0,0,0,0,0,0,0,9739.999756,851618,0.387498,8749,six6144,0,0.000371485037947453,0.310344827586207
2498,3627,11478,1,0,1178.994629,1.145056,0,3896,974,0,2922,0,0,35063.999754,834249,0.581247,8798,six6518,0,0.00689139951576598,0.310344827586207
3218,5068,12493,1,0,1307.574951,5.262806,0,974,0,0,974,0,0,48700.001714,835223,1.114057,8398,six6520,0,0.0122349846394312,0.310344827586207
3872,5871,11885,1,0,1207.293701,13.98423,0,0,0,0,0,0,0,44804.000492,810391,1.59843,8347,six6521,0,0.0245450104230072,0.310344827586207
4618,6694,11269,1,0,1185.972168,3.553416,0,0,0,0,0,0,0,25324.000728,849670,3.632795,8398,six6522,0,0.0233361252296177,0.310344827586207
5421,6826,10699,1,0,1200.011353,0.757669,0,1948,0,0,0,0,1948,20454.000246,833439,4.456229,8550,six6523,0,0.0144430419705226,0.310344827586207
5164,6323,11976,1,0,1204.875366,10.456621,0,0,0,0,0,0,0,27271.999133,858272,6.19997,9321,six6668,0,0.0461152414478876,0.310344827586207
5820,5880,12731,1,0,1340.524292,13.352295,0,974,974,0,0,0,0,1947.999985,844800,9.203081,10244,six6814,0,0.109261749587502,0.310344827586207
26832,5307,3911,1,0,550.744995,13.60043,0,0,0,0,0,0,0,974,851618,0.726559,13181,six7000,0,0.00231796832149946,0.310344827586207
7705,4117,15579,1,0,1261.493896,24.976841,0,0,0,0,0,0,0,0,817209,4.359354,12984,six7266,0,0.297634606614256,0.310344827586207
8595,5974,14694,1,0,1657.51355,22.600452,0,0,0,0,0,0,0,0,825811,10.559325,13116,six7268,0,0.220879085417784,0.620689655172414
26885,5158,5914,1,0,601.995422,2.706135,0,0,0,0,0,0,0,2922.000053,857298,0.774996,13787,six7304,0,0.0015739989061651,0.310344827586207
27693,5469,4985,1,0,620.626465,14.059335,0,0,0,0,0,0,0,974,860220,0.774996,14428,six7305,0,0.00322713499355509,0.310344827586207
8935,4743,15938,1,0,1336.070312,16.75445,0,0,0,0,0,0,0,0,817209,6.103096,13943,six7422,0,0.175194011618917,0.931034482758621
2439,2439,9888,1,0,1237.616577,7.991434,0,0,0,0,0,0,0,2922,834413,0.242186,9274,six7570,0,0.0136648032558389,0.931034482758621
9284,4266,16773,1,0,1420.216553,20.919376,0,0,0,0,0,0,0,0,817209,2.906236,14868,six7578,0,0.240162844121862,0.310344827586207
6813,2786,11868,1,0,1493.890991,26.281063,0,0,0,0,0,0,0,0,825811,0.53281,11129,six8383,0,0.089483287543511,0.310344827586207
38923,5122,13458,1,0,360,-0.004297,0,0,0,0,0,0,0,0,860220,0.387498,17912,six11340,0,0.0116989281808985,0.310344827586207
47922,1176,4998,1,0,264.274353,1.72504,0,35064,0,8766,10714,2922,12662,9740,853402,0.484373,10369,six13930,0,0.000300418272169075,0.620689655172414
45921,1470,4340,1,0,281.973145,1.425194,0,41882,974,11688,0,18506,10714,11688.000303,849670,0.484373,9989,six14348,0,0.000244133522092347,0.620689655172414
46556,540,4784,1,0,282.280396,1.847691,0,0,0,0,0,0,0,10714,855350,0.581247,10855,six14349,0,0.000234897159772026,0.620689655172414
31738,8093,8748,1,0,280.354401,1.658258,0,0,0,0,0,0,0,4869.999756,860220,0.823434,12477,six15380,0,0.00968067391906975,0.310344827586207
1786,721,8718,1,0,612.007935,15.633998,0,15584,2922,5844,6818,0,0,9740.000427,852428,4.698415,8798,six23242,0,0.0201569383900881,1.24137931034483
2548,5073,9405,0,0,1428.760742,25.444702,0,0,0,0,0,0,0,3895.999969,800004,2.906236,13943,six23780,0,2.76098329201151e-05,0.310344827586207
16985,6163,12103,0,0,2600,0,0,0,0,0,0,0,0,5843.999817,481723,5.376537,2782,six26428,1,2.80711652424928e-06,0.310344827586207
17682,6792,13002,1,0,2396.78833,19.542543,0,0,0,0,0,0,0,5843.999756,774198,4.843727,2932,six26429,1,0.343526207439167,0.620689655172414
20934,210,24126,1,0,1200,0,0,8766,3896,0,2922,1948,0,4869.999756,851618,1.307806,12374,six26441,1,0.681802022048878,2.48275862068966
17173,6198,13076,0,0,2452.43335,12.951093,0,0,0,0,0,0,0,5844,774198,3.72967,2073,six26517,1,0.000214130321567102,0.310344827586207
17899,6967,14000,1,0,2355.208252,14.376245,0,0,0,0,0,0,0,4870,636562,2.082803,2623,six26518,1,0.137912778946528,0.310344827586207
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,4870,825811,7.653089,14035,six26531,1,0.944855384217328,12.1034482758621
18419,7500,16133,1,0,1864.886353,15.570541,0,0,0,0,0,0,0,0,800004,0,3709,six26692,1,0.736172138414097,0.931034482758621
20057,5641,17957,1,0,1568.099976,11.291934,0,0,0,0,0,0,0,0,817209,0,5564,six26694,1,0.736073693185761,0.310344827586207
3774,6759,11539,1,0,1277.058716,21.576075,0,0,0,0,0,0,0,4870.000213,817209,0,4637,seven3138,0,0.233571307467976,0.310344827586207
8040,4606,16118,1,0,1544.92334,25.65715,0,974,0,0,0,0,974,0,817209,0.242186,9548,seven3298,0,0.422469709534939,0.620689655172414
8266,5138,14768,1,0,1621.136963,30.512688,0,0,0,0,0,0,0,0,816235,1.114057,10574,seven3467,0,0.385440297021546,0.620689655172414
4777,4133,10860,1,0,1542.457764,12.566386,0,0,0,0,0,0,0,0,834413,1.59843,13279,seven4363,0,0.0214943157496079,0.310344827586207
7194,6183,11779,1,0,1432.038208,23.951376,0,5844,5844,0,0,0,0,36038,824837,8.912458,7477,seven6816,0,0.0769784911095648,0.310344827586207
5372,3045,13254,1,0,1300.961426,3.905046,0,10714,0,0,0,3896,6818,5843.999908,838145,0.726559,4994,seven6959,0,0.0511329304115983,0.310344827586207
6540,5460,13508,1,0,1560.276245,21.369488,0,0,0,0,0,0,0,30194,834413,9.881203,6558,seven6962,0,0.130350712419315,0.310344827586207
5895,2562,13559,1,0,1229.067993,10.497507,0,0,0,0,0,0,0,4869.999908,811365,0.53281,5865,seven7110,0,0.0705653037798873,0.310344827586207
7705,4117,15579,1,0,1261.493896,24.976841,0,0,0,0,0,0,0,3896,817209,4.359354,7477,seven7266,0,0.421423126903611,0.931034482758621
8595,5974,14694,1,0,1657.51355,22.600452,0,0,0,0,0,0,0,0,825811,10.220264,8550,seven7268,0,0.329801390890125,2.48275862068966
8935,4743,15938,1,0,1336.070312,16.75445,0,0,0,0,0,0,0,0,817209,6.103096,8749,seven7422,0,0.28491827879744,0.931034482758621
9379,5526,15540,1,0,1681.794678,10.983575,0,0,0,0,0,0,0,0,817209,7.749963,9274,seven7423,0,0.145641415857992,0.310344827586207
9890,6346,15189,1,0,1760.75,12.011612,0,0,0,0,0,0,0,0,817209,9.832766,9859,seven7424,0,0.145295831316053,0.310344827586207
8372,3453,16203,1,0,1278.717407,21.42882,0,0,0,0,0,0,0,974,843015,1.646867,9134,seven7577,0,0.383309438772506,0.931034482758621
9284,4266,16773,1,0,1420.216553,20.919376,0,0,0,0,0,0,0,0,817209,3.099985,9548,seven7578,0,0.375993102028821,0.310344827586207
10187,5119,16396,1,0,1597.357788,18.208549,0,0,0,0,0,0,0,0,817209,4.649978,10032,seven7579,0,0.281929083716696,0.620689655172414
10660,5995,16063,1,0,1764.251831,6.726878,0,0,0,0,0,0,0,0,808606,6.635906,10574,seven7580,0,0.0993545970503087,0.310344827586207
8614,3054,16410,1,0,1345.740967,12.132622,0,0,0,0,0,0,0,974,834413,0.823434,9989,seven7734,0,0.170881617933264,0.310344827586207
9502,3951,17317,1,0,1563.774048,21.056286,0,0,0,0,0,0,0,0,825811,1.501555,10369,seven7735,0,0.377320482164224,2.17241379310345
10398,4859,17259,1,0,1710.98938,12.152278,0,0,0,0,0,0,0,0,817209,3.245297,10816,seven7736,0,0.196128424234936,0.310344827586207
8946,2910,16617,1,0,1407.841919,17.071056,0,0,0,0,0,0,0,974,817209,0.871871,10855,seven7894,0,0.198934029630553,0.931034482758621
9804,3840,17525,1,0,1505.291748,10.216266,0,0,0,0,0,0,0,0,817209,1.889054,11206,seven7895,0,0.170436951689413,0.310344827586207
35844,4425,12247,0,0,361.449799,3.608433,0,0,0,0,0,0,0,974,860220,0.871871,13279,seven10989,0,1.30046623834656e-05,0.620689655172414
45394,2952,6485,1,0,272.936096,12.529709,0,0,0,0,0,0,0,974,860220,1.114057,12092,seven12784,0,0.00263370918582661,0.310344827586207
45793,3428,5606,1,0,330.531921,9.167997,0,0,0,0,0,0,0,15584,860220,1.162494,12199,seven12785,0,0.000891298851131001,0.310344827586207
3453,4448,9161,1,0,1328.883179,21.465303,0,0,0,0,0,0,0,78894,825811,6.781218,11206,seven22497,0,0.00328443293988359,0.310344827586207
2938,3536,10062,1,0,1045.34314,16.380241,0,1948,0,1948,0,0,0,40908,817209,3.148423,11621,seven22594,0,0.00884265693477638,0.310344827586207
20934,210,24126,1,0,1200,0,0,17532,0,2922,1948,0,12662,4870.000213,851618,1.453118,12374,seven26441,1,0.681944591311535,4.03448275862069
17899,6967,14000,1,0,2355.208252,14.376245,0,0,0,0,0,0,0,974,636562,2.324989,2623,seven26518,1,0.153641030417176,0.310344827586207
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,4870,825811,8.234336,14035,seven26531,1,0.944992204867859,10.2413793103448
20057,5641,17957,1,0,1568.099976,11.291934,0,0,0,0,0,0,0,0,817209,0,5564,seven26694,1,0.736073693185761,0.620689655172414
11133,6581,7136,1,0,1793.151245,15.965141,0,0,0,0,0,0,0,0,816235,0.387498,12615,seven27854,0,0.00726955719070169,0.310344827586207
