A128,A129,A130,A154,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
22088,8502,3037,1,1,655.2319946,18.6300335,1,0,0,0,0,0,0,0,860220,0.193749077301019,17499,seven19006,0.3692897887181,1,833655,9692463,-77.9993940467086,-2.77852824576091
23018,8320,3364,1,1,915.0950317,39.3353691,1,0,0,0,0,0,0,0,834413,0.145311807975764,18292,seven19007,0.368504288930955,1,834583,9692463,-77.991060818084,-2.77850692373691
23948,8227,3042,1,1,776.6169434,28.6018429,1,0,0,0,0,0,0,0,851618,0.048437269325255,19097,seven19008,0.384311154229884,1,835510,9692463,-77.9827276537452,-2.77848554279761
24190,8235,2144,1,1,687.0068359,25.6183815,1,0,0,0,0,0,0,0,851618,0.145311807975764,19913,seven19009,0.449074526273315,1,836438,9692463,-77.9743945538696,-2.77846410294527
23817,8250,1288,1,1,596.4648438,8.4340849,1,0,0,0,0,0,0,11688,834413,0.242186346626274,20739,seven19010,0.292132844458025,1,837365,9692463,-77.9660615186345,-2.77844260418217
23476,7320,456,1,1,684.0500488,17.6161995,1,2922,0,0,0,0,2922,11688,851618,0.290623615951529,21572,seven19011,0.374296488406754,1,838293,9692463,-77.9577285482173,-2.77842104651057
23166,6390,342,1,1,697.9908447,29.568718,1,0,0,0,0,0,0,11688,860220,0.290623615951529,22413,seven19012,0.504425007850881,1,839220,9692463,-77.9493956427953,-2.77839942993276
22899,5490,1140,1,1,631.9645386,22.8235703,1,0,0,0,0,0,0,11688,860220,0.435935423927293,23261,seven19013,0.455015206631355,1,840148,9692463,-77.9410628025459,-2.77837775445101
22579,4560,1972,1,1,697.9699707,21.5830231,1,0,0,0,0,0,0,11688,843015,0.484372693252548,24114,seven19014,0.365167064138551,1,841075,9692463,-77.9327300276464,-2.77835602006762
22230,3630,2804,1,1,862.032959,28.3712444,1,0,0,0,0,0,0,0,843015,0.581247231903058,24973,seven19015,0.394271126452747,1,842003,9692463,-77.9243973182742,-2.7783342267849
21914,2700,3584,1,1,1037.5198975,31.4322529,1,0,0,0,0,0,0,0,825811,0.678121770553567,25836,seven19016,0.286992841232503,1,842930,9692463,-77.9160646746066,-2.77831237460514
15167,360,120,0,0,247.002182,13.2662067,0,0,0,0,0,0,0,14610.0003052,783929,0.920308117179841,16408,seven19031,0.0371899091284596,0.719734660033168,856842,9692463,-77.7910830247029,-2.77797752585012
18362,6520,465,1,1,1177.5985107,15.9281492,1,0,0,0,0,0,0,0,825811,1.54999261840815,13912,seven19175,0.102806061715841,1,829945,9691535,-78.0327066279532,-2.78699262784938
19292,7137,1186,1,1,984.5044556,20.6508312,1,0,0,0,0,0,0,0,851618,0.968745386505096,14664,seven19176,0.208775597724022,1,830873,9691535,-78.0243730852703,-2.78697147782105
20222,7632,1517,1,1,907.1427612,32.656559,1,0,0,0,0,0,0,0,825811,0.484372693252548,15436,seven19177,0.33040834588664,1,831800,9691535,-78.0160396061659,-2.78695026869047
21152,8167,1840,1,1,1114.7823486,9.4045763,1,0,0,0,0,0,0,0,817209,0.339060885276784,16224,seven19178,0.103563322247478,1,832728,9691535,-78.0077061908173,-2.7869290004599
22082,8768,2167,1,1,774.3876953,17.5985069,1,0,0,0,0,0,0,0,834413,0.193749077301019,17026,seven19179,0.2906039973863,1,833655,9691535,-77.999372839402,-2.78690767313156
23011,9240,2496,1,1,752.4702759,40.3289337,1,0,0,0,0,0,0,0,843015,0.09687453865051,17840,seven19180,0.52237555030385,1,834583,9691535,-77.9910395520973,-2.78688628670772
23762,9157,2824,1,1,879.7416992,32.7300339,1,0,0,0,0,0,0,0,851618,0.09687453865051,18665,seven19181,0.372587713841871,1,835510,9691535,-77.9827063290807,-2.78686484119065
23348,9164,2054,1,1,563.161438,5.8075585,1,0,0,0,0,0,0,0,851618,0.193749077301019,19499,seven19182,0.356563032476649,1,836438,9691535,-77.9743731705294,-2.7868433365826
22961,8298,1135,1,1,612.8110962,17.4753094,1,0,0,0,0,0,0,13636,851618,0.339060885276784,20341,seven19183,0.372121363377469,1,837365,9691535,-77.966040076621,-2.78682177288586
22607,7372,268,1,1,627.9459229,11.5276098,1,0,0,0,0,0,0,14609.9996338,860220,0.387498154602038,21190,seven19184,0.349206592980778,1,838293,9691535,-77.9577070475327,-2.7868001501027
22286,6445,523,1,1,539.0641479,31.3927574,1,0,0,0,0,0,0,14609.9996338,860220,0.484372693252548,22045,seven19185,0.59032940662302,1,839220,9691535,-77.9493740834419,-2.78677846823541
22008,5549,1302,1,1,499.0613708,14.5293169,1,0,0,0,0,0,0,14609.9996338,860220,0.678121770553567,22907,seven19186,0.426019120950836,1,840148,9691535,-77.941041184526,-2.78675672728628
21727,4625,2119,1,1,527.8140869,17.7275295,1,0,0,0,0,0,0,14610,860220,0.726559039878822,23773,seven19187,0.419231623708067,1,841075,9691535,-77.9327083509623,-2.78673492725761
21364,3704,2938,1,1,673.727417,28.067337,1,0,0,0,0,0,0,974,860220,0.726559039878822,24643,seven19188,0.516520296349658,1,842003,9691535,-77.9243755829281,-2.7867130681517
21035,2788,3118,1,0,730.6080933,24.0314445,1,0,0,0,0,0,0,0,851618,0.871870847854587,25518,seven19189,0.0764392882999306,1,842930,9691535,-77.9160428806009,-2.78669114997088
10698,1113,3053,1,0,273.3628235,6.8995867,0,0,0,0,0,0,0,26297.9991302,860220,0.968745386505096,11621,seven19211,0.0348051583982241,0.719734660033168,863335,9691535,-77.7327404120754,-2.78619400879334
19329,6355,313,1,1,910.5604248,22.7360897,1,0,0,0,0,0,0,0,851618,0.581247231903058,14157,seven19345,0.279260061594433,1,830873,9690608,-78.0243519904391,-2.79535109596911
20257,6864,646,1,1,754.642334,13.6512909,1,0,0,0,0,0,0,0,834413,0.387498154602038,14955,seven19346,0.275108607281426,1,831800,9690608,-78.0160184524705,-2.7953298229717
21185,7454,969,1,1,983.9495239,30.7847443,1,0,0,0,0,0,0,0,834413,0.290623615951529,15767,seven19347,0.296301957141621,1,832728,9690608,-78.0076849782599,-2.79530849069633
22114,8072,1299,1,1,726.2762451,16.5944767,1,0,0,0,0,0,0,0,843015,0.145311807975764,16591,seven19348,0.3282794901262,1,833655,9690608,-77.9993515679848,-2.79528709914524
23042,8719,1626,1,1,549.6466675,9.368474,1,0,0,0,0,0,0,0,843015,0.048437269325255,17425,seven19349,0.36727491644204,1,834583,9690608,-77.9910182218226,-2.7952656483207
22939,9039,1954,1,1,548.6986694,27.4652538,1,0,0,0,0,0,0,0,860220,0.145311807975764,18269,seven19350,0.567635867082479,1,835510,9690608,-77.9826849399507,-2.79524413822498
22512,9000,2278,1,1,537.4766846,19.3715496,1,5844,0,0,5844,0,0,0,851618,0.290623615951529,19120,seven19351,0.492646877124938,1,836438,9690608,-77.9743517225465,-2.79522256886034
22111,8316,1529,1,1,548.336731,35.5738487,1,974,0,0,0,974,0,20454,860220,0.484372693252548,19978,seven19352,0.529849746493286,1,837365,9690608,-77.9660185697873,-2.79520094022908
21743,7417,711,1,1,636.6696167,3.4376564,1,14610,0,0,0,11688,2922,21427.9997559,860220,0.581247231903058,20842,seven19353,0.224917454637291,1,838293,9690608,-77.9576854818506,-2.79517925233348
21409,6523,67,1,1,447.1838074,13.6267824,1,61362,974,13636,6818,0,39934,35063.9993896,550213,0.678121770553567,21711,seven19354,0.112876435988622,1,839220,9690608,-77.9493524589136,-2.79515750517583
21119,5654,859,1,1,418.2658997,16.40205,1,10714,974,7792,0,0,1948,23375.9993896,855350,0.871870847854587,22585,seven19355,0.438041127024806,1,840148,9690608,-77.9410195011539,-2.79513569875843
20857,4759,1672,1,0,477.141571,10.8028164,1,1948,0,0,0,0,1948,23375.9995652,851618,0.920308117179841,23463,seven19356,0.0495739760822725,1,841075,9690608,-77.9326866087486,-2.7951138330836
20503,3863,2482,1,0,556.319458,25.3488503,1,0,0,0,0,0,0,2922,860220,0.920308117179841,24345,seven19357,0.121331779883125,1,842003,9690608,-77.9243537818752,-2.79509190815362
19016,750,536,0,1,435.1559143,11.9858656,0,0,0,0,0,0,0,0,834413,0.823433578529332,24114,seven19362,0.378965136886288,0.719734660033168,846640,9690608,-77.8826906366926,-2.79498139475816
18561,1677,1339,0,1,747.7426147,29.4969864,0,0,0,0,0,0,0,0,860220,0.726559039878822,23261,seven19363,0.363794915426073,1.43946932006634,847567,9690608,-77.8743582067342,-2.79495911434631
11306,3120,1667,1,0,260,0.001564,0,0,0,0,0,0,0,30194.0002441,851618,0.823433578529332,12477,seven19377,0.0337876555965637,0.719734660033168,860552,9690608,-77.757711279147,-2.7946409695922
9850,1170,2135,1,0,239.8928375,0.4382814,0,0,0,0,0,0,0,29219.9995652,860220,0.920308117179841,10816,seven19380,0.0309341808394861,0.719734660033168,863335,9690608,-77.732717258369,-2.79457128575863
15744,3370,2589,1,1,1305.2005615,21.7907753,0,0,0,0,0,0,0,1947.9999847,834413,7.55621401473975,10574,seven19504,0.0160822101735223,0.719734660033168,827163,9689680,-78.0576658541235,-2.80381546561471
16666,3937,1782,1,1,1143.6315918,36.1314735,0,0,0,0,0,0,0,1948,825811,5.86090958835583,11321,seven19505,0.0636516156916245,0.719734660033168,828090,9689680,-78.049332003846,-2.80379436659587
19407,5591,494,1,1,787.5109863,17.4256535,0,0,0,0,0,0,0,0,851618,0.532809962577803,13694,seven19508,0.279032143748876,2.1592039800995,830873,9689680,-78.0243308320273,-2.80373071275873
20331,6163,174,1,1,812.1992188,30.3688221,0,0,0,0,0,0,0,0,834413,0.387498154602038,14517,seven19509,0.383767053379788,1.43946932006634,831800,9689680,-78.0159972350169,-2.80370937589363
21256,6781,134,1,1,674.6531372,7.9320602,1,0,0,0,0,0,0,0,851454,0.339060885276784,15352,seven19510,0.294121986327485,1,832728,9689680,-78.0076637017669,-2.80368797957259
22182,7425,456,1,1,889.4443359,28.7172337,1,0,0,0,0,0,0,0,843015,0.193749077301019,16197,seven19511,0.351007282158848,1,833655,9689680,-77.9993302324547,-2.80366652379788
22623,8116,787,1,1,865.5733032,37.0616722,1,0,0,0,0,0,0,0,843015,0.09687453865051,17051,seven19512,0.455673720195193,1,834583,9689680,-77.9909968272576,-2.80364500857176
22151,8143,1110,1,1,860.4422607,17.2116222,1,0,0,0,0,0,0,0,843015,0.193749077301019,17912,seven19513,0.289754074352485,1,835510,9689680,-77.982663486353,-2.80362343389652
21709,8100,1442,1,1,679.6138306,11.8391771,1,0,0,0,0,0,0,0,851618,0.435935423927293,18780,seven19514,0.352120338728518,1,836438,9689680,-77.9743302099184,-2.80360179977442
21295,8122,1766,1,1,571.4881592,14.6688366,1,0,0,0,0,0,0,25324,851618,0.629684501228313,19652,seven19515,0.271801979901233,1,837365,9689680,-77.9659969981312,-2.80358010620776
20913,7215,1148,1,1,500.5041809,22.7747231,1,5844,3896,0,0,0,1948,26298.0007324,846584,0.726559039878822,20530,seven19516,0.395860942567084,1,838293,9689680,-77.9576638511686,-2.80355835319884
20565,6301,335,1,0,464.7157593,13.4476376,1,112984,7792,10714,8766,11688,74024,30194.0002441,820450,0.823433578529332,21412,seven19517,0.0460563036582677,1,839220,9689680,-77.9493307692082,-2.80353654074995
20263,5421,426,1,0,402.0329285,11.1136217,1,6818,2922,1948,0,0,1948,29219.9992676,823699,0.920308117179841,22298,seven19518,0.051991493230925,1,840148,9689680,-77.9409977524272,-2.8035146688634
19990,4518,1235,1,0,422.8171997,18.8123722,1,0,0,0,0,0,0,28246.0006409,860220,0.968745386505096,23187,seven19519,0.073294173220174,1,841075,9689680,-77.932664801003,-2.80349273754149
18246,825,982,0,1,378.0966187,6.7429047,0,0,0,0,0,0,0,21428,833439,0.968745386505096,23773,seven19525,0.217612169872563,0.719734660033168,846640,9689680,-77.8826684748823,-2.80335990159807
17334,2141,2593,0,1,643.0094604,10.4251585,0,0,0,0,0,0,0,17532,851618,0.871870847854587,22045,seven19527,0.139943943707373,0.719734660033168,848495,9689680,-77.8660035637356,-2.80331514757333
8339,402,1565,1,0,252.9603271,4.5697665,0,13636,0,4870,0,4870,3896,46751.998291,835870,1.01718265583035,9134,seven19545,0.0183884473308771,0.719734660033168,865190,9689680,-77.7160315850764,-2.80290166908925
8023,1860,2351,0,0,190,0,0,20454,7792,7792,1948,0,2922,96426.002594,828078,1.16249446380611,7869,seven19549,0.00160392452562424,0.719734660033168,868900,9689680,-77.6827075286072,-2.80280717217353
15897,2628,3088,1,1,1433.953125,19.37187,0,0,0,0,0,0,0,1947.9999847,800004,5.90934685768109,10032,seven19663,0.0109400888905044,0.719734660033168,827163,9688753,-78.0576448690274,-2.81219533473625
20450,5469,1036,1,1,912.8642578,28.0803547,0,0,0,0,0,0,0,0,843015,0.387498154602038,14126,seven19668,0.273510531006521,0.719734660033168,831800,9688753,-78.0159759538031,-2.81208892745218
22291,6807,379,1,1,620.2639771,20.6826782,1,0,0,0,0,0,0,0,860220,0.242186346626274,15848,seven19670,0.438356268617291,1,833655,9688753,-77.9993088328094,-2.81204594708541
21835,7385,60,1,1,703.2276611,25.8766651,1,0,0,0,0,0,0,0,817209,0.145311807975764,16720,seven19671,0.439690082769081,1,834583,9688753,-77.9909753684,-2.81202436745684
21346,7219,241,1,1,857.0686646,20.6920013,1,0,0,0,0,0,0,2922,843015,0.242186346626274,17597,seven19672,0.321548598529116,1,835510,9688753,-77.9826419682854,-2.81200272820119
20887,7170,569,1,1,643.6589966,29.2586403,1,0,0,0,0,0,0,5844,851618,0.435935423927293,18479,seven19673,0.522266612067086,1,836438,9688753,-77.9743086326431,-2.81198102932075
20460,7195,898,1,1,540.2664185,3.6729732,1,0,0,0,0,0,0,31168,860220,0.629684501228313,19366,seven19674,0.203106703689453,1,837365,9688753,-77.9659753616504,-2.81195927081782
20061,7086,1224,1,0,502.4385071,14.3142776,1,0,0,0,0,0,0,32141.9997559,858272,0.823433578529332,20256,seven19675,0.0420305390784607,1,838293,9688753,-77.9576421554846,-2.81193745269469
19698,6187,778,1,0,431.0215149,12.3338385,1,37012,1948,5844,11688,974,16558,40907.9993896,824509,0.968745386505096,21149,seven19676,0.0336068080777467,1,839220,9688753,-77.9493090143233,-2.81191557495367
16508,1236,3060,0,1,655.1904907,11.0570469,0,0,0,0,0,0,0,17532,851618,0.968745386505096,21711,seven19686,0.127299463614479,2.1592039800995,848495,9688753,-77.8659812169697,-2.81169351907159
9928,1637,120,1,0,259.2310791,1.0978144,0,974,974,0,0,0,0,8766.0001068,860220,1.01718265583035,11168,seven19699,0.0740206145546019,0.719734660033168,860552,9688753,-77.7576651166905,-2.81139593777261
9319,2047,30,1,0,273.7312317,8.095253,0,0,0,0,0,0,0,1947.9999847,860220,0.968745386505096,10493,seven19700,0.114100568869168,0.719734660033168,861480,9688753,-77.7493335888298,-2.81137262991064
8743,2730,180,1,0,259.1834106,1.2460995,0,0,0,0,0,0,0,1948,860220,0.920308117179841,9859,seven19701,0.093854999074216,0.719734660033168,862407,9688753,-77.7410021304058,-2.81134926249049
7456,1207,647,1,0,211.5169373,2.2359161,0,10714,0,10714,0,0,0,48699.998291,835870,1.06561992515561,8295,seven19704,0.0204415398358585,0.719734660033168,865190,9688753,-77.7160081735249,-2.81127880290569
20552,6296,597,1,1,698.0062256,36.7543106,1,0,0,0,0,0,0,28246,851618,0.290623615951529,17326,seven19826,0.369550825994135,1,835510,9687826,-77.9826203857456,-2.82038202113493
20075,6240,268,1,0,634.7518921,4.3492293,1,0,0,0,0,0,0,31168.0006409,860220,0.484372693252548,18222,seven19827,0.0214507122916,1,836438,9687826,-77.9742869907181,-2.82036025749526
19630,6268,30,1,0,559.1669922,1.8179907,1,0,0,0,0,0,0,48700.0012818,860220,0.678121770553567,19120,seven19828,0.0153124836675458,1,837365,9687826,-77.9659536603425,-2.82033843405516
19216,6367,351,1,0,514.2102661,9.3567677,1,17532,0,0,0,17532,0,49674,850480,0.920308117179841,20021,seven19829,0.0215582796899144,1,838293,9687826,-77.9576203947962,-2.82031655081694
18837,5867,684,1,0,449.311676,23.8562584,1,93504,1948,974,4870,56492,29220,56492.0013428,793178,1.01718265583035,20924,seven19830,0.028081342702241,1,839220,9687826,-77.9492871942566,-2.8202946077829
18508,5035,442,1,0,420.2966003,4.6358085,1,30194,0,8766,15584,3896,1948,23375.9997559,834896,1.11405719448086,21830,seven19831,0.0497978125905336,1,840148,9687826,-77.9409540589011,-2.82027260495536
18809,5343,816,1,0,533.9696655,12.022625,1,18506,0,0,0,18506,0,52596.001709,825647,0.726559039878822,18916,seven19979,0.0161977117542579,1,837365,9686898,-77.9659318942053,-2.82871759591572
18380,5438,484,1,0,403.6740417,7.4837189,1,18506,0,974,4870,974,11688,52596.0019531,838792,0.920308117179841,19827,seven19980,0.0223453783402403,1,838293,9686898,-77.9575985691011,-2.82869564756151
17983,5436,161,1,0,440.0169983,0.0995706,1,15584,0,4870,0,3896,6818,48699.9986573,860220,1.01718265583035,20739,seven19981,0.0216783442525861,1,839220,9686898,-77.9492653090059,-2.82867363923356
17638,4714,134,1,0,383.4970093,3.0642254,1,0,0,0,0,0,0,21428,838956,1.06561992515561,21652,seven19982,0.0597855783973791,1,840148,9686898,-77.9409321140971,-2.82865157093419
16061,700,84,1,0,359.4559937,7.9999671,1,5844,3896,0,0,0,1948,22401.9997559,822725,1.06561992515561,24748,seven19987,0.0806701813080017,1,844785,9686898,-77.8992671235567,-2.82854032994807
15787,30,509,0,0,357.1279297,11.1504107,0,11688,0,0,0,0,11688,34089.9997559,851618,1.06561992515561,23845,seven19988,0.0318399659584383,0.719734660033168,845713,9686898,-77.8909343234909,-2.82851790186945
6159,1847,1317,1,0,207.0664368,1.6852407,0,0,0,0,0,0,0,15583.9996643,834413,1.06561992515561,7243,seven20008,0.0507323310523049,0.719734660033168,864262,9686898,-77.7242925078342,-2.82805675295814
14749,3915,6204,1,0,200.8480072,1.0400703,0,0,0,0,0,0,0,15584,860220,0.920308117179841,9683,seven20029,0.0221221718603094,0.719734660033168,883739,9686898,-77.5493487501222,-2.82754675743532
17534,979,4947,1,1,996.3670044,9.0860996,0,0,0,0,0,0,0,0,817209,0.532809962577803,9683,seven20117,0.0458241050552314,0.719734660033168,828090,9685971,-78.0492474482237,-2.83731358225554
17999,4420,1682,1,0,461.3140564,14.2370062,1,54544,4870,5844,2922,36038,4870,71102.0004883,804219,0.726559039878822,18757,seven20127,0.00967413642913874,1,837365,9685971,-77.9659100632365,-2.83709675639542
17550,4509,1355,1,0,400,0,1,22402,11688,0,2922,7792,0,49674,837008,0.920308117179841,19674,seven20128,0.0162102738237811,1,838293,9685971,-77.957576678397,-2.83707474292433
17137,4508,1025,1,0,426.3640137,4.6227441,1,0,0,0,0,0,0,50648.0008545,830026,1.01718265583035,20593,seven20129,0.0194975185703075,1,839220,9685971,-77.9492433585688,-2.83705266930157
16774,4506,713,1,0,406.9978027,6.1690283,1,0,0,0,0,0,0,19480.0002136,839766,1.01718265583035,21512,seven20130,0.065273247776226,1,840148,9685971,-77.9409101039292,-2.83703053552948
16442,3585,268,1,0,512.0237427,10.8504524,1,974,0,0,0,974,0,16557.9995652,860220,1.06561992515561,22432,seven20131,0.0792102846542116,1,841075,9685971,-77.9325769146558,-2.83700834161039
8722,632,3013,1,0,246.2020264,2.3178761,1,50648,15584,5844,0,4870,24350,66232,839930,0.968745386505096,10369,seven20151,0.00873755699180957,1,859625,9685971,-77.7659271291764,-2.83655183601991
6654,2054,2545,1,0,258.15625,1.6632054,0,0,0,0,0,0,0,13636,860220,1.01718265583035,7978,seven20154,0.0470992745553591,0.719734660033168,862407,9685971,-77.7409320102872,-2.83648128637819
5221,1559,3053,1,0,190,0,0,5844,2922,0,0,974,1948,133437.996582,850480,1.16249446380611,3344,seven20164,0.000879454504594583,0.719734660033168,871682,9685971,-77.6576194995732,-2.83624221550635
19726,5603,3443,1,0,200,0,0,0,0,0,0,0,0,58440.0013428,842041,0.774996309204077,14955,seven20183,0.009755994543825,0.719734660033168,889304,9685971,-77.4993455443092,-2.83577143546285
22436,4828,2451,1,0,203,0,0,0,0,0,0,0,0,13636,851618,0.629684501228313,17719,seven20186,0.0455227025292603,2.1592039800995,892087,9685971,-77.4743573556192,-2.83569512084624
23343,4625,2117,1,0,205,-0.0204987,0,0,0,0,0,0,0,4870,860220,0.532809962577803,18642,seven20187,0.0646805314880724,0.719734660033168,893014,9685971,-77.4660281097291,-2.83566956262538
17866,241,5818,1,1,799.9361572,0.2997984,0,0,0,0,0,0,0,0,851618,0.581247231903058,9458,seven20262,0.049782272464864,0.719734660033168,828090,9685043,-78.0492261516748,-2.84569338274026
16731,3582,2222,1,0,401.9621582,3.8396201,1,10714,9740,974,0,0,0,44803.9987793,852428,0.871870847854587,19565,seven20273,0.0207567179315086,1,838293,9685043,-77.9575547226815,-2.84545383690129
15918,3660,930,1,0,370.4171753,8.0307407,1,7792,0,0,0,6818,974,14610.0001221,857298,1.01718265583035,21412,seven20275,0.0918259986434762,1,840148,9685043,-77.9408880283953,-2.8454094987371
15568,3548,30,1,0,359.9280396,1.6362666,1,2922,0,2922,0,0,0,11688.0004273,859246,1.06561992515561,22336,seven20276,0.0996707217390675,1,841075,9685043,-77.9325547792161,-2.84538723916646
15267,2621,844,1,0,401.1507263,10.6127596,1,2922,974,1948,0,0,0,8766.0000534,857298,1.01718265583035,23261,seven20277,0.127150235586556,1,842003,9685043,-77.9242215955828,-2.84536491927327
